,dow,dom,month,year,in_demand,out_demand,prev_holi,pos_holi
1027,1,23,4,2017,0.0,0.0,0,0
1028,2,24,4,2017,6416923530.0,6359768671.0,0,0
1029,3,25,4,2017,4411060102.0,4431651698.0,0,0
1030,4,26,4,2017,4067292543.0,3992383415.0,0,0
1031,5,27,4,2017,4500695794.0,4630629762.0,0,0
1032,6,28,4,2017,5786978733.0,5577668678.0,0,1
1033,7,29,4,2017,0.0,0.0,0,0
1034,1,30,4,2017,0.0,0.0,0,0
1035,2,1,5,2017,0.0,0.0,0,0
1036,3,2,5,2017,6071901233.0,5382008498.0,1,0
1037,4,3,5,2017,5648555176.0,5601479848.0,0,0
1038,5,4,5,2017,6157230376.0,5990730583.0,0,0
1039,6,5,5,2017,5632045314.0,6414434512.0,0,0
1040,7,6,5,2017,0.0,0.0,0,0
1041,1,7,5,2017,0.0,0.0,0,0
1042,2,8,5,2017,7843708106.0,7603025823.0,0,0
1043,3,9,5,2017,5417116659.0,5343006703.0,0,0
1044,4,10,5,2017,5196076152.0,5222950402.0,0,0
1045,5,11,5,2017,4724132306.0,4844148156.0,0,0
