,dow,dom,month,year,in_demand,out_demand,prev_holi,pos_holi
543,7,26,12,2015,0.0,0.0,0,0
544,1,27,12,2015,0.0,0.0,0,0
545,2,28,12,2015,243877013.0,242321638.0,1,0
546,3,29,12,2015,106722026.0,104938476.0,0,0
547,4,30,12,2015,318873792.0,315592972.0,0,0
548,5,31,12,2015,74992160.0,77411155.0,0,1
549,6,1,1,2016,0.0,0.0,0,0
550,7,2,1,2016,0.0,0.0,0,0
551,1,3,1,2016,0.0,0.0,0,0
552,2,4,1,2016,408491062.0,411626562.0,1,0
553,3,5,1,2016,245768577.0,247484977.0,0,0
554,4,6,1,2016,300310356.0,302633671.0,0,0
555,5,7,1,2016,310787668.0,308799233.0,0,0
556,6,8,1,2016,251396694.0,253375884.0,0,0
557,7,9,1,2016,0.0,0.0,0,0
558,1,10,1,2016,0.0,0.0,0,0
559,2,11,1,2016,406899185.0,401722785.0,0,0
560,3,12,1,2016,277786806.0,282594591.0,0,0
561,4,13,1,2016,266704782.0,267514522.0,0,0
562,5,14,1,2016,334811621.0,333975306.0,0,0
563,6,15,1,2016,263098712.0,259810172.0,0,0
564,7,16,1,2016,0.0,0.0,0,0
565,1,17,1,2016,0.0,0.0,0,0
566,2,18,1,2016,399909529.0,401227819.0,0,0
567,3,19,1,2016,219431738.0,219965743.0,0,0
568,4,20,1,2016,155331046.0,154172306.0,0,0
569,5,21,1,2016,141236609.0,142362854.0,0,0
570,6,22,1,2016,268717842.0,271024597.0,0,0
571,7,23,1,2016,0.0,0.0,0,0
572,1,24,1,2016,0.0,0.0,0,0
573,2,25,1,2016,253157212.0,249484815.0,0,0
574,3,26,1,2016,219718299.0,218473956.0,0,0
575,4,27,1,2016,196173568.0,199358203.0,0,0
576,5,28,1,2016,186961727.0,181434627.0,0,0
577,6,29,1,2016,441719930.0,442996155.0,0,0
578,7,30,1,2016,0.0,0.0,0,0
579,1,31,1,2016,0.0,0.0,0,0
580,2,1,2,2016,257327582.0,258305692.0,0,0
581,3,2,2,2016,240985854.0,248352374.0,0,0
582,4,3,2,2016,209652648.0,206048088.0,0,0
583,5,4,2,2016,249332727.0,246045912.0,0,0
584,6,5,2,2016,282598908.0,283741538.0,0,2
585,7,6,2,2016,0.0,0.0,0,0
586,1,7,2,2016,0.0,0.0,0,0
587,2,8,2,2016,0.0,0.0,0,0
588,3,9,2,2016,0.0,0.0,0,0
589,4,10,2,2016,220378967.0,216840182.0,2,0
590,5,11,2,2016,212855730.0,213807505.0,0,0
591,6,12,2,2016,207942466.0,214431916.0,0,0
592,7,13,2,2016,0.0,0.0,0,0
593,1,14,2,2016,0.0,0.0,0,0
594,2,15,2,2016,206356412.0,206133312.0,0,0
595,3,16,2,2016,197584035.0,197605185.0,0,0
596,4,17,2,2016,169397636.0,171359281.0,0,0
597,5,18,2,2016,195101262.0,191350447.0,0,0
598,6,19,2,2016,132800954.0,131839679.0,0,0
599,7,20,2,2016,0.0,0.0,0,0
600,1,21,2,2016,0.0,0.0,0,0
601,2,22,2,2016,172120791.0,166188191.0,0,0
602,3,23,2,2016,258450896.0,265463416.0,0,0
603,4,24,2,2016,169645631.0,166824586.0,0,0
604,5,25,2,2016,130966355.0,129770100.0,0,0
605,6,26,2,2016,216152578.0,223465033.0,0,0
606,7,27,2,2016,0.0,0.0,0,0
607,1,28,2,2016,0.0,0.0,0,0
608,2,29,2,2016,308991747.0,309439147.0,0,0
609,3,1,3,2016,187813250.0,178792150.0,0,0
610,4,2,3,2016,341379620.0,341219720.0,0,0
611,5,3,3,2016,187836804.0,196466704.0,0,0
612,6,4,3,2016,288395533.0,283897833.0,0,0
613,7,5,3,2016,0.0,0.0,0,0
614,1,6,3,2016,0.0,0.0,0,0
615,2,7,3,2016,361123745.0,358715840.0,0,0
616,3,8,3,2016,266738989.0,266681999.0,0,0
617,4,9,3,2016,220321388.0,227034993.0,0,0
618,5,10,3,2016,323976859.0,316644354.0,0,0
619,6,11,3,2016,260435718.0,262461468.0,0,0
620,7,12,3,2016,0.0,0.0,0,0
621,1,13,3,2016,0.0,0.0,0,0
622,2,14,3,2016,240811433.0,235660133.0,0,0
623,3,15,3,2016,152546760.0,153578660.0,0,0
624,4,16,3,2016,206884573.0,207080373.0,0,0
625,5,17,3,2016,195344355.0,196159705.0,0,0
626,6,18,3,2016,164097101.0,167904476.0,0,0
627,7,19,3,2016,0.0,0.0,0,0
628,1,20,3,2016,0.0,0.0,0,0
629,2,21,3,2016,115925645.0,117225695.0,0,0
630,3,22,3,2016,260002463.0,259601728.0,0,0
631,4,23,3,2016,195195250.0,200502995.0,0,2
632,5,24,3,2016,0.0,0.0,0,0
633,6,25,3,2016,0.0,0.0,0,0
634,7,26,3,2016,0.0,0.0,0,0
635,1,27,3,2016,0.0,0.0,0,0
636,2,28,3,2016,144574037.0,141430562.0,2,0
637,3,29,3,2016,133083992.0,137095607.0,0,0
638,4,30,3,2016,160560431.0,159753226.0,0,0
639,5,31,3,2016,129308993.0,133214773.0,0,0
640,6,1,4,2016,142488108.0,138299408.0,0,0
641,7,2,4,2016,0.0,0.0,0,0
642,1,3,4,2016,0.0,0.0,0,0
643,2,4,4,2016,151144217.0,150737067.0,0,0
644,3,5,4,2016,186811621.0,187678021.0,0,0
645,4,6,4,2016,201787812.0,202964017.0,0,0
646,5,7,4,2016,203475086.0,202676981.0,0,0
647,6,8,4,2016,222411106.0,218961606.0,0,0
648,7,9,4,2016,0.0,0.0,0,0
649,1,10,4,2016,0.0,0.0,0,0
650,2,11,4,2016,177883769.0,172634759.0,0,0
651,3,12,4,2016,283498300.0,288306600.0,0,0
652,4,13,4,2016,205476417.0,204909607.0,0,1
653,5,14,4,2016,0.0,0.0,0,0
654,6,15,4,2016,209026649.0,211627739.0,1,0
655,7,16,4,2016,0.0,0.0,0,0
656,1,17,4,2016,0.0,0.0,0,0
657,2,18,4,2016,231390330.0,228159570.0,0,0
658,3,19,4,2016,157772705.0,157480445.0,0,0
659,4,20,4,2016,183081610.0,184141360.0,0,1
660,5,21,4,2016,0.0,0.0,0,0
661,6,22,4,2016,106573190.0,106496165.0,1,0
662,7,23,4,2016,0.0,0.0,0,0
663,1,24,4,2016,0.0,0.0,0,0
664,2,25,4,2016,282520671.0,277393896.0,0,0
665,3,26,4,2016,226944129.0,228665029.0,0,0
666,4,27,4,2016,205837161.0,202604361.0,0,0
667,5,28,4,2016,211078444.0,213711844.0,0,0
668,6,29,4,2016,174032412.0,170552412.0,0,0
669,7,30,4,2016,0.0,0.0,0,0
670,1,1,5,2016,0.0,0.0,0,0
671,2,2,5,2016,202035694.0,203748669.0,0,0
672,3,3,5,2016,160108355.0,162548980.0,0,0
673,4,4,5,2016,167614662.0,170003887.0,0,0
674,5,5,5,2016,186238999.0,189292474.0,0,0
675,6,6,5,2016,243063039.0,233598839.0,0,0
676,7,7,5,2016,0.0,0.0,0,0
677,1,8,5,2016,0.0,0.0,0,0
678,2,9,5,2016,228539456.0,230925831.0,0,0
679,3,10,5,2016,207852727.0,206752987.0,0,0
680,4,11,5,2016,263424206.0,267137806.0,0,0
681,5,12,5,2016,179712607.0,175181112.0,0,0
682,6,13,5,2016,158318063.0,162015173.0,0,0
683,7,14,5,2016,0.0,0.0,0,0
684,1,15,5,2016,0.0,0.0,0,0
685,2,16,5,2016,479305513.0,476346288.0,0,0
686,3,17,5,2016,379317391.0,380892666.0,0,0
687,4,18,5,2016,285968829.0,287534029.0,0,0
688,5,19,5,2016,268462580.0,270272080.0,0,0
689,6,20,5,2016,168803188.0,166770288.0,0,0
690,7,21,5,2016,0.0,0.0,0,0
691,1,22,5,2016,0.0,0.0,0,0
692,2,23,5,2016,224228555.0,222167355.0,0,0
693,3,24,5,2016,201188803.0,199077603.0,0,1
694,4,25,5,2016,0.0,0.0,0,0
695,5,26,5,2016,148795990.0,157110390.0,1,0
696,6,27,5,2016,251481236.0,246664936.0,0,0
697,7,28,5,2016,0.0,0.0,0,0
698,1,29,5,2016,0.0,0.0,0,0
699,2,30,5,2016,228703425.0,228156825.0,0,0
700,3,31,5,2016,195315020.0,194017020.0,0,0
701,4,1,6,2016,202737598.0,206596398.0,0,0
702,5,2,6,2016,194612065.0,196044465.0,0,0
703,6,3,6,2016,258384290.0,259667090.0,0,0
704,7,4,6,2016,0.0,0.0,0,0
705,1,5,6,2016,0.0,0.0,0,0
706,2,6,6,2016,200937573.0,198395173.0,0,0
707,3,7,6,2016,240983240.0,240272050.0,0,0
708,4,8,6,2016,252957647.0,249812172.0,0,0
709,5,9,6,2016,218955866.0,222276481.0,0,0
710,6,10,6,2016,238342486.0,233939136.0,0,0
711,7,11,6,2016,0.0,0.0,0,0
712,1,12,6,2016,0.0,0.0,0,0
713,2,13,6,2016,316144503.0,324466703.0,0,0
714,3,14,6,2016,278282192.0,272207092.0,0,0
715,4,15,6,2016,666962319.0,664211744.0,0,0
716,5,16,6,2016,322121757.0,322932232.0,0,2
717,6,17,6,2016,0.0,0.0,0,0
718,7,18,6,2016,0.0,0.0,0,0
719,1,19,6,2016,0.0,0.0,0,0
720,2,20,6,2016,0.0,0.0,0,0
721,3,21,6,2016,164099562.0,157816462.0,2,0
722,4,22,6,2016,227917353.0,233918753.0,0,0
723,5,23,6,2016,295254607.0,294427407.0,0,0
724,6,24,6,2016,240060599.0,237709599.0,0,0
725,7,25,6,2016,0.0,0.0,0,0
726,1,26,6,2016,0.0,0.0,0,0
727,2,27,6,2016,207572463.0,207085063.0,0,0
728,3,28,6,2016,270638012.0,273937012.0,0,0
729,4,29,6,2016,261217294.0,268754769.0,0,0
730,5,30,6,2016,275427269.0,273679094.0,0,0
731,6,1,7,2016,231246682.0,226045282.0,0,0
732,7,2,7,2016,0.0,0.0,0,0
733,1,3,7,2016,0.0,0.0,0,0
734,2,4,7,2016,229347510.0,229686785.0,0,0
735,3,5,7,2016,299582609.0,299424684.0,0,0
736,4,6,7,2016,327409284.0,324752334.0,0,0
737,5,7,7,2016,261189067.0,271187817.0,0,1
738,6,8,7,2016,0.0,0.0,0,0
739,7,9,7,2016,0.0,0.0,0,0
740,1,10,7,2016,0.0,0.0,0,0
741,2,11,7,2016,294221392.0,291449592.0,1,0
742,3,12,7,2016,240056436.0,238253886.0,0,0
743,4,13,7,2016,311453091.0,310068991.0,0,0
744,5,14,7,2016,213273672.0,211886322.0,0,0
745,6,15,7,2016,576526320.0,584171870.0,0,0
746,7,16,7,2016,0.0,0.0,0,0
747,1,17,7,2016,0.0,0.0,0,0
748,2,18,7,2016,253776380.0,252714430.0,0,0
749,3,19,7,2016,311148185.0,311328635.0,0,0
750,4,20,7,2016,190302578.0,189394578.0,0,0
751,5,21,7,2016,176053310.0,179615695.0,0,0
752,6,22,7,2016,164760324.0,172243239.0,0,0
753,7,23,7,2016,0.0,0.0,0,0
754,1,24,7,2016,0.0,0.0,0,0
755,2,25,7,2016,158493116.0,147963716.0,0,0
756,3,26,7,2016,126625473.0,127052773.0,0,0
757,4,27,7,2016,244934081.0,247763881.0,0,0
758,5,28,7,2016,148887270.0,150413170.0,0,0
759,6,29,7,2016,209473049.0,211696949.0,0,0
760,7,30,7,2016,0.0,0.0,0,0
761,1,31,7,2016,0.0,0.0,0,0
762,2,1,8,2016,223479970.0,216737550.0,0,0
763,3,2,8,2016,197813192.0,196671112.0,0,0
764,4,3,8,2016,329855862.0,330249462.0,0,0
765,5,4,8,2016,287077802.0,283918702.0,0,0
766,6,5,8,2016,199837838.0,197372838.0,0,0
767,7,6,8,2016,0.0,0.0,0,0
768,1,7,8,2016,0.0,0.0,0,0
769,2,8,8,2016,156792687.0,156409952.0,0,0
770,3,9,8,2016,177128530.0,182431715.0,0,0
771,4,10,8,2016,190907343.0,189478193.0,0,0
772,5,11,8,2016,286867965.0,276492665.0,0,0
773,6,12,8,2016,143259304.0,152247504.0,0,1
774,7,13,8,2016,0.0,0.0,0,0
775,1,14,8,2016,0.0,0.0,0,0
776,2,15,8,2016,0.0,0.0,0,0
777,3,16,8,2016,237074781.0,233947756.0,1,0
778,4,17,8,2016,321023972.0,320759992.0,0,0
779,5,18,8,2016,210802937.0,212717292.0,0,0
780,6,19,8,2016,274714936.0,276747061.0,0,0
781,7,20,8,2016,0.0,0.0,0,0
782,1,21,8,2016,0.0,0.0,0,0
783,2,22,8,2016,233017154.0,239829404.0,0,0
784,3,23,8,2016,153835726.0,153170901.0,0,0
785,4,24,8,2016,138910762.0,137991562.0,0,0
786,5,25,8,2016,196593849.0,197251249.0,0,0
787,6,26,8,2016,244961863.0,235226163.0,0,0
788,7,27,8,2016,0.0,0.0,0,0
789,1,28,8,2016,0.0,0.0,0,0
790,2,29,8,2016,199530006.0,201611406.0,0,0
791,3,30,8,2016,222349753.0,217390328.0,0,0
792,4,31,8,2016,201091614.0,204850789.0,0,0
793,5,1,9,2016,163624057.0,162638507.0,0,0
794,6,2,9,2016,168627269.0,165570524.0,0,0
795,7,3,9,2016,0.0,0.0,0,0
796,1,4,9,2016,0.0,0.0,0,0
797,2,5,9,2016,167899056.0,169016336.0,0,0
798,3,6,9,2016,225876225.0,226315740.0,0,0
799,4,7,9,2016,182927430.0,180576880.0,0,0
800,5,8,9,2016,210689520.0,213940600.0,0,0
801,6,9,9,2016,250612691.0,250621386.0,0,0
802,7,10,9,2016,0.0,0.0,0,0
803,1,11,9,2016,0.0,0.0,0,0
804,2,12,9,2016,205988107.0,202442907.0,0,0
805,3,13,9,2016,220362791.0,225124941.0,0,0
806,4,14,9,2016,172596674.0,174275174.0,0,0
807,5,15,9,2016,412193279.0,409524979.0,0,0
808,6,16,9,2016,389032053.0,405089628.0,0,0
809,7,17,9,2016,0.0,0.0,0,0
810,1,18,9,2016,0.0,0.0,0,0
811,2,19,9,2016,395266880.0,389762280.0,0,0
812,3,20,9,2016,244366286.0,238020586.0,0,0
813,4,21,9,2016,263278724.0,264884924.0,0,0
814,5,22,9,2016,169588177.0,172049477.0,0,0
815,6,23,9,2016,234450155.0,233950455.0,0,0
816,7,24,9,2016,0.0,0.0,0,0
817,1,25,9,2016,0.0,0.0,0,0
818,2,26,9,2016,259410031.0,265305431.0,0,0
819,3,27,9,2016,193430249.0,189254249.0,0,0
820,4,28,9,2016,191689832.0,185274732.0,0,0
821,5,29,9,2016,132694875.0,134221975.0,0,0
822,6,30,9,2016,166701178.0,176850278.0,0,0
823,7,1,10,2016,0.0,0.0,0,0
824,1,2,10,2016,0.0,0.0,0,0
825,2,3,10,2016,366803135.0,357458035.0,0,0
826,3,4,10,2016,208167449.0,207297599.0,0,0
827,4,5,10,2016,313625794.0,310237759.0,0,0
828,5,6,10,2016,272089062.0,271602252.0,0,0
829,6,7,10,2016,319513407.0,318911902.0,0,1
830,7,8,10,2016,0.0,0.0,0,0
831,1,9,10,2016,0.0,0.0,0,0
832,2,10,10,2016,0.0,0.0,0,0
833,3,11,10,2016,245504682.0,251130107.0,1,0
834,4,12,10,2016,260240422.0,253967097.0,0,0
835,5,13,10,2016,220078226.0,227104426.0,0,0
836,6,14,10,2016,527364771.0,522226371.0,0,0
837,7,15,10,2016,0.0,0.0,0,0
838,1,16,10,2016,0.0,0.0,0,0
839,2,17,10,2016,300344465.0,302762365.0,0,0
840,3,18,10,2016,185928976.0,184201776.0,0,0
841,4,19,10,2016,331921320.0,333227320.0,0,0
842,5,20,10,2016,253452122.0,252138522.0,0,0
843,6,21,10,2016,239362351.0,234299051.0,0,0
844,7,22,10,2016,0.0,0.0,0,0
845,1,23,10,2016,0.0,0.0,0,0
846,2,24,10,2016,173865380.0,174075580.0,0,0
847,3,25,10,2016,195983989.0,206777789.0,0,0
848,4,26,10,2016,199458176.0,195022976.0,0,0
849,5,27,10,2016,266586893.0,263132293.0,0,0
850,6,28,10,2016,76430967.0,80355067.0,0,0
851,7,29,10,2016,0.0,0.0,0,0
852,1,30,10,2016,0.0,0.0,0,0
853,2,31,10,2016,283685440.0,279882365.0,0,0
854,3,1,11,2016,218873119.0,218857294.0,0,0
855,4,2,11,2016,236539718.0,235031068.0,0,0
856,5,3,11,2016,214577032.0,220556382.0,0,0
857,6,4,11,2016,279569308.0,277944008.0,0,0
858,7,5,11,2016,0.0,0.0,0,0
859,1,6,11,2016,0.0,0.0,0,0
860,2,7,11,2016,225029505.0,223389605.0,0,0
861,3,8,11,2016,181627727.0,178072727.0,0,0
862,4,9,11,2016,208118959.0,208541459.0,0,0
863,5,10,11,2016,236947811.0,241083011.0,0,0
864,6,11,11,2016,275357998.0,273607898.0,0,0
865,7,12,11,2016,0.0,0.0,0,0
866,1,13,11,2016,0.0,0.0,0,0
867,2,14,11,2016,201736447.0,204326347.0,0,0
868,3,15,11,2016,396138613.0,407785913.0,0,0
869,4,16,11,2016,224541559.0,217457359.0,0,0
870,5,17,11,2016,181006688.0,179960488.0,0,0
871,6,18,11,2016,180149406.0,181290006.0,0,0
872,7,19,11,2016,0.0,0.0,0,0
873,1,20,11,2016,0.0,0.0,0,0
874,2,21,11,2016,198321171.0,195343971.0,0,0
875,3,22,11,2016,172249549.0,170781149.0,0,0
876,4,23,11,2016,194603588.0,193995388.0,0,0
877,5,24,11,2016,171746745.0,168366245.0,0,0
878,6,25,11,2016,145918028.0,149901628.0,0,1
879,7,26,11,2016,0.0,0.0,0,0
880,1,27,11,2016,0.0,0.0,0,0
881,2,28,11,2016,0.0,0.0,0,0
882,3,29,11,2016,147067481.0,136390281.0,1,0
883,4,30,11,2016,244452753.0,254149153.0,0,0
884,5,1,12,2016,228403205.0,228282105.0,0,0
885,6,2,12,2016,208884549.0,211471049.0,0,0
886,7,3,12,2016,0.0,0.0,0,0
887,1,4,12,2016,0.0,0.0,0,0
888,2,5,12,2016,194804222.0,193409822.0,0,0
889,3,6,12,2016,260285547.0,254534647.0,0,0
890,4,7,12,2016,255746622.0,263251772.0,0,2
891,5,8,12,2016,0.0,0.0,0,0
892,6,9,12,2016,0.0,0.0,0,0
893,7,10,12,2016,0.0,0.0,0,0
894,1,11,12,2016,0.0,0.0,0,0
895,2,12,12,2016,279373075.0,272350625.0,2,0
896,3,13,12,2016,293382797.0,295988397.0,0,0
897,4,14,12,2016,199222052.0,199531352.0,0,0
898,5,15,12,2016,237236792.0,239380292.0,0,0
899,6,16,12,2016,287048836.0,286829136.0,0,0
900,7,17,12,2016,0.0,0.0,0,0
901,1,18,12,2016,0.0,0.0,0,0
902,2,19,12,2016,316406325.0,314411625.0,0,0
903,3,20,12,2016,308620650.0,309492950.0,0,0
904,4,21,12,2016,240356316.0,244071351.0,0,0
905,5,22,12,2016,332336152.0,337327517.0,0,0
906,6,23,12,2016,238542114.0,228393414.0,0,0
907,7,24,12,2016,0.0,0.0,0,0
908,1,25,12,2016,0.0,0.0,0,0
909,2,26,12,2016,217976070.0,221147770.0,0,0
910,3,27,12,2016,203622702.0,205345402.0,0,0
911,4,28,12,2016,280522684.0,274584784.0,0,0
912,5,29,12,2016,198490883.0,199980333.0,0,0
913,6,30,12,2016,145320257.0,149491207.0,0,0
914,7,31,12,2016,0.0,0.0,0,0
915,1,1,1,2017,0.0,0.0,0,0
916,2,2,1,2017,105775987.0,108066187.0,0,0
917,3,3,1,2017,213642625.0,210402025.0,0,0
918,4,4,1,2017,221401035.0,222015035.0,0,0
919,5,5,1,2017,240223742.0,240473417.0,0,0
920,6,6,1,2017,220260210.0,219518535.0,0,0
921,7,7,1,2017,0.0,0.0,0,0
922,1,8,1,2017,0.0,0.0,0,0
923,2,9,1,2017,172832625.0,172419225.0,0,0
924,3,10,1,2017,245225665.0,247712065.0,0,0
925,4,11,1,2017,251462233.0,254737333.0,0,0
926,5,12,1,2017,214130657.0,210539057.0,0,0
927,6,13,1,2017,238874866.0,246003166.0,0,0
928,7,14,1,2017,0.0,0.0,0,0
929,1,15,1,2017,0.0,0.0,0,0
930,2,16,1,2017,284463961.0,277643561.0,0,0
931,3,17,1,2017,178791425.0,182518925.0,0,0
932,4,18,1,2017,313173585.0,315577085.0,0,0
933,5,19,1,2017,198463478.0,194170073.0,0,0
934,6,20,1,2017,192279284.0,187265789.0,0,0
935,7,21,1,2017,0.0,0.0,0,0
936,1,22,1,2017,0.0,0.0,0,0
937,2,23,1,2017,217340237.0,221193162.0,0,0
938,3,24,1,2017,165137933.0,168579908.0,0,0
939,4,25,1,2017,188707941.0,184516441.0,0,0
940,5,26,1,2017,160721571.0,161051771.0,0,0
941,6,27,1,2017,191206534.0,199893234.0,0,0
942,7,28,1,2017,0.0,0.0,0,0
943,1,29,1,2017,0.0,0.0,0,0
944,2,30,1,2017,156467096.0,147624646.0,0,0
945,3,31,1,2017,145427871.0,143554921.0,0,0
946,4,1,2,2017,165026055.0,163710955.0,0,0
947,5,2,2,2017,281835532.0,284055032.0,0,0
948,6,3,2,2017,162745652.0,159205277.0,0,0
949,7,4,2,2017,0.0,0.0,0,0
950,1,5,2,2017,0.0,0.0,0,0
951,2,6,2,2017,358225435.0,360227210.0,0,0
952,3,7,2,2017,194595863.0,199739463.0,0,0
953,4,8,2,2017,199508141.0,192369841.0,0,0
954,5,9,2,2017,175317934.0,176799634.0,0,0
955,6,10,2,2017,183167705.0,184269705.0,0,0
956,7,11,2,2017,0.0,0.0,0,0
957,1,12,2,2017,0.0,0.0,0,0
958,2,13,2,2017,305572974.0,296124624.0,0,0
959,3,14,2,2017,215608676.0,220503626.0,0,0
960,4,15,2,2017,368871417.0,368872817.0,0,0
961,5,16,2,2017,182859873.0,186636973.0,0,0
962,6,17,2,2017,144266069.0,139006769.0,0,0
963,7,18,2,2017,0.0,0.0,0,0
964,1,19,2,2017,0.0,0.0,0,0
965,2,20,2,2017,220811565.0,222616265.0,0,0
966,3,21,2,2017,154497906.0,153910206.0,0,0
967,4,22,2,2017,185539079.0,186405979.0,0,0
968,5,23,2,2017,223286289.0,227455089.0,0,0
969,6,24,2,2017,206899781.0,202461181.0,0,2
970,7,25,2,2017,0.0,0.0,0,0
971,1,26,2,2017,0.0,0.0,0,0
972,2,27,2,2017,0.0,0.0,0,0
973,3,28,2,2017,0.0,0.0,0,0
974,4,1,3,2017,205369909.0,203411009.0,2,0
975,5,2,3,2017,306235659.0,309014759.0,0,0
976,6,3,3,2017,197615948.0,195297448.0,0,0
977,7,4,3,2017,0.0,0.0,0,0
978,1,5,3,2017,0.0,0.0,0,0
979,2,6,3,2017,225499295.0,225573795.0,0,0
980,3,7,3,2017,264503649.0,267064749.0,0,0
981,4,8,3,2017,219279765.0,223168865.0,0,0
982,5,9,3,2017,200248716.0,198028216.0,0,0
983,6,10,3,2017,283890202.0,288130802.0,0,0
984,7,11,3,2017,0.0,0.0,0,0
985,1,12,3,2017,0.0,0.0,0,0
986,2,13,3,2017,245216242.0,240293742.0,0,0
987,3,14,3,2017,175423767.0,175997667.0,0,0
988,4,15,3,2017,126301624.0,121507024.0,0,0
989,5,16,3,2017,270840487.0,267969607.0,0,0
990,6,17,3,2017,293456366.0,299670746.0,0,0
991,7,18,3,2017,0.0,0.0,0,0
992,1,19,3,2017,0.0,0.0,0,0
993,2,20,3,2017,219915736.0,212760336.0,0,0
994,3,21,3,2017,174529940.0,184353540.0,0,0
995,4,22,3,2017,182917514.0,177278514.0,0,0
996,5,23,3,2017,208845881.0,209287081.0,0,1
997,6,24,3,2017,0.0,0.0,0,0
998,7,25,3,2017,0.0,0.0,0,0
999,1,26,3,2017,0.0,0.0,0,0
1000,2,27,3,2017,174890325.0,177135825.0,1,0
1001,3,28,3,2017,203506742.0,204377142.0,0,0
1002,4,29,3,2017,163363197.0,164189772.0,0,0
1003,5,30,3,2017,136875464.0,133799189.0,0,0
1004,6,31,3,2017,196710401.0,202209901.0,0,0
1005,7,1,4,2017,0.0,0.0,0,0
1006,1,2,4,2017,0.0,0.0,0,0
1007,2,3,4,2017,184955268.0,183875268.0,0,0
1008,3,4,4,2017,312496504.0,310818804.0,0,0
1009,4,5,4,2017,322900313.0,323922813.0,0,1
1010,5,6,4,2017,0.0,0.0,0,0
1011,6,7,4,2017,364188618.0,370410518.0,1,0
1012,7,8,4,2017,0.0,0.0,0,0
1013,1,9,4,2017,0.0,0.0,0,0
1014,2,10,4,2017,259078591.0,251911291.0,0,0
1015,3,11,4,2017,304423477.0,300268352.0,0,0
1016,4,12,4,2017,257193373.0,256198698.0,0,2
1017,5,13,4,2017,0.0,0.0,0,0
1018,6,14,4,2017,0.0,0.0,0,0
1019,7,15,4,2017,0.0,0.0,0,0
1020,1,16,4,2017,0.0,0.0,0,0
1021,2,17,4,2017,307119321.0,309441121.0,2,0
1022,3,18,4,2017,246488295.0,244875595.0,0,0
1023,4,19,4,2017,203164560.0,204693860.0,0,0
1024,5,20,4,2017,197992004.0,198317404.0,0,0
1025,6,21,4,2017,236179205.0,238099905.0,0,0
1026,7,22,4,2017,0.0,0.0,0,0
1027,1,23,4,2017,0.0,0.0,0,0
1028,2,24,4,2017,195177946.0,190667246.0,0,0
1029,3,25,4,2017,190240560.0,191239810.0,0,0
1030,4,26,4,2017,204158953.0,203446328.0,0,0
1031,5,27,4,2017,208645231.0,211332556.0,0,0
1032,6,28,4,2017,238697422.0,242564897.0,0,1
1033,7,29,4,2017,0.0,0.0,0,0
1034,1,30,4,2017,0.0,0.0,0,0
1035,2,1,5,2017,0.0,0.0,0,0
1036,3,2,5,2017,208198011.0,212417736.0,1,0
1037,4,3,5,2017,206683874.0,205365724.0,0,0
1038,5,4,5,2017,198709318.0,199814218.0,0,0
1039,6,5,5,2017,322015393.0,316393093.0,0,0
1040,7,6,5,2017,0.0,0.0,0,0
1041,1,7,5,2017,0.0,0.0,0,0
1042,2,8,5,2017,201457486.0,193787886.0,0,0
1043,3,9,5,2017,276970015.0,280189415.0,0,0
1044,4,10,5,2017,289702094.0,291680994.0,0,0
1045,5,11,5,2017,242919876.0,247992876.0,0,0
