05/05/2015;8.9035 	
04/05/2015;8.9035 	
01/05/2015;8.9185 	
30/04/2015;8.9219 	
29/04/2015;8.9037 	
28/04/2015;8.9066 	
27/04/2015;8.9084 	
24/04/2015;8.8987 	
23/04/2015;8.8994 	
22/04/2015;8.8720 	
21/04/2015;8.8730 	
20/04/2015;8.8680 	
17/04/2015;8.8784 	
16/04/2015;8.8819 	
15/04/2015;8.8683 	
14/04/2015;8.8629 	
13/04/2015;8.8603 	
10/04/2015;8.8454 	
09/04/2015;8.8425 	
08/04/2015;8.8455 	
07/04/2015;8.8442 	
06/04/2015;8.8355 	
03/04/2015;8.8370 	
02/04/2015;8.8400 	
01/04/2015;8.8261 	
31/03/2015;8.8197 	
30/03/2015;8.8142 	
27/03/2015;8.8131 	
26/03/2015;8.8082 	
25/03/2015;8.8005 	
24/03/2015;8.7780 	
23/03/2015;8.7806 	
20/03/2015;8.7980 	
19/03/2015;8.7918 	
18/03/2015;8.7922 	
17/03/2015;8.7869 	
16/03/2015;8.7827 	
13/03/2015;8.7853 	
12/03/2015;8.7778 	
11/03/2015;8.7767 	
10/03/2015;8.7707 	
09/03/2015;8.7606 	
06/03/2015;8.7505 	
05/03/2015;8.7485 	
04/03/2015;8.7430 	
03/03/2015;8.7380 	
02/03/2015;8.7330 	
27/02/2015;8.7215 	
26/02/2015;8.7255 	
25/02/2015;8.7180 	
24/02/2015;8.7155 	
23/02/2015;8.7030 	
20/02/2015;8.7030 	
19/02/2015;8.6935 	
18/02/2015;8.6910 	
17/02/2015;8.6810 	
16/02/2015;8.6810 	
13/02/2015;8.6805 	
12/02/2015;8.6725 	
11/02/2015;8.6685 	
10/02/2015;8.6650 	
09/02/2015;8.6665 	
06/02/2015;8.6605 	
05/02/2015;8.6530 	
04/02/2015;8.6505 	
03/02/2015;8.6510 	
02/02/2015;8.6505 	
30/01/2015;8.6330 	
29/01/2015;8.6310 	
28/01/2015;8.6310 	
27/01/2015;8.6285 	
26/01/2015;8.6280 	
23/01/2015;8.6193 	
22/01/2015;8.6205 	
21/01/2015;8.6125 	
20/01/2015;8.6113 	
19/01/2015;8.6050 	
16/01/2015;8.6005 	
15/01/2015;8.5960 	
14/01/2015;8.5910 	
13/01/2015;8.5905 	
12/01/2015;8.5900 	
09/01/2015;8.5895 	
08/01/2015;8.5885 	
07/01/2015;8.5730 	
06/01/2015;8.5480 	
05/01/2015;8.5515 	
02/01/2015;8.5555 	
01/01/2015;8.5505 	
31/12/2014;8.5505 	
30/12/2014;8.5505 	
29/12/2014;8.5535 	
26/12/2014;8.5507 	
25/12/2014;8.5508 	
24/12/2014;8.5508 	
23/12/2014;8.5505 	
22/12/2014;8.5505 	
19/12/2014;8.5505 	
18/12/2014;8.5510 	
17/12/2014;8.5510 	
16/12/2014;8.5505 	
15/12/2014;8.5505 	
12/12/2014;8.5535 	
11/12/2014;8.5535 	
10/12/2014;8.5505 	
09/12/2014;8.5530 	
08/12/2014;8.5450 	
05/12/2014;8.5430 	
04/12/2014;8.5485 	
03/12/2014;8.5435 	
02/12/2014;8.5330 	
01/12/2014;8.5312 	
28/11/2014;8.5280 	
27/11/2014;8.5208 	
26/11/2014;8.5220 	
25/11/2014;8.5180 	
24/11/2014;8.5155 	
21/11/2014;8.5155 	
20/11/2014;8.5155 	
19/11/2014;8.5155 	
18/11/2014;8.5125 	
17/11/2014;8.5105 	
14/11/2014;8.5095 	
13/11/2014;8.5080 	
12/11/2014;8.5115 	
11/11/2014;8.5080 	
10/11/2014;8.5085 	
07/11/2014;8.5095 	
06/11/2014;8.5055 	
05/11/2014;8.5055 	
04/11/2014;8.5055 	
03/11/2014;8.5080 	
31/10/2014;8.5030 	
30/10/2014;8.5005 	
29/10/2014;8.5005 	
28/10/2014;8.5010 	
27/10/2014;8.4930 	
24/10/2014;8.4855 	
23/10/2014;8.4855 	
22/10/2014;8.4905 	
21/10/2014;8.4905 	
20/10/2014;8.4735 	
17/10/2014;8.4735 	
16/10/2014;8.4765 	
15/10/2014;8.4735 	
14/10/2014;8.4715 	
13/10/2014;8.4755 	
10/10/2014;8.4765 	
09/10/2014;8.4705 	
08/10/2014;8.4585 	
07/10/2014;8.4545 	
06/10/2014;8.4705 	
03/10/2014;8.4455 	
02/10/2014;8.4405 	
01/10/2014;8.4505 	
30/09/2014;8.4335 	
29/09/2014;8.4810 	
26/09/2014;8.4495 	
25/09/2014;8.4210 	
24/09/2014;8.4200 	
23/09/2014;8.4260 	
22/09/2014;8.4280 	
19/09/2014;8.4205 	
18/09/2014;8.4005 	
17/09/2014;8.4010 	
16/09/2014;8.4012 	
15/09/2014;8.4017 	
12/09/2014;8.4010 	
11/09/2014;8.4005 	
10/09/2014;8.4005 	
09/09/2014;8.4027 	
08/09/2014;8.4050 	
05/09/2014;8.4155 	
04/09/2014;8.4015 	
03/09/2014;8.4155 	
02/09/2014;8.4005 	
01/09/2014;8.4030 	
29/08/2014;8.4013 	
28/08/2014;8.4015 	
27/08/2014;8.4055 	
26/08/2014;8.3917 	
25/08/2014;8.3920 	
22/08/2014;8.3925 	
21/08/2014;8.3938 	
20/08/2014;8.3225 	
19/08/2014;8.2830 	
18/08/2014;8.2752 	
15/08/2014;8.2753 	
14/08/2014;8.2755 	
13/08/2014;8.2705 	
12/08/2014;8.2638 	
11/08/2014;8.2638 	
08/08/2014;8.2664 	
07/08/2014;8.2640 	
06/08/2014;8.2662 	
05/08/2014;8.2625 	
