,dow,dom,month,year,in_demand,out_demand,prev_holy,pos_holy,minfl
0,3,1,7,2014,665243739.0,666752349.0,0,0,0.0
1,4,2,7,2014,690914315.0,691527550.0,0,0,0.0
2,5,3,7,2014,868282996.0,867362881.0,0,0,0.0
3,6,4,7,2014,1199049390.0,1199226850.0,0,0,0.0
4,7,5,7,2014,0.0,0.0,0,0,0.0
5,1,6,7,2014,0.0,0.0,0,0,0.0
6,2,7,7,2014,1262551425.0,1263487345.0,0,0,0.0
7,3,8,7,2014,400584892.0,401033872.0,0,1,0.0
8,4,9,7,2014,0.0,0.0,0,0,0.0
9,5,10,7,2014,864659886.0,862739141.0,1,0,0.0
10,6,11,7,2014,1077247964.0,1077082564.0,0,0,0.0
11,7,12,7,2014,0.0,0.0,0,0,0.0
12,1,13,7,2014,0.0,0.0,0,0,0.0
13,2,14,7,2014,949588181.0,949955481.0,0,0,0.0
14,3,15,7,2014,915550781.0,915747131.0,0,0,0.0
15,4,16,7,2014,1019012504.0,1019793314.0,0,0,0.0
16,5,17,7,2014,888110034.0,892127142.0,0,0,0.0
17,6,18,7,2014,952974337.0,955361029.0,0,0,0.0
18,7,19,7,2014,0.0,0.0,0,0,0.0
19,1,20,7,2014,0.0,0.0,0,0,0.0
20,2,21,7,2014,1378430253.0,1379016348.0,0,0,0.0
21,3,22,7,2014,765710531.0,767108059.0,0,0,0.0
22,4,23,7,2014,599633948.0,600141473.0,0,0,0.0
23,5,24,7,2014,677085641.0,676558921.0,0,0,0.0
24,6,25,7,2014,647719013.0,647468453.0,0,0,0.0
25,7,26,7,2014,0.0,0.0,0,0,0.0
26,1,27,7,2014,0.0,0.0,0,0,0.0
27,2,28,7,2014,1007736461.0,1007642946.0,0,0,0.0
28,3,29,7,2014,770629700.0,771440295.0,0,0,0.0
29,4,30,7,2014,739595960.0,738117436.0,0,0,0.0
30,5,31,7,2014,689210028.0,690058942.0,0,0,0.0
31,6,1,8,2014,891874413.0,891771903.0,0,0,2.483
32,7,2,8,2014,0.0,0.0,0,0,2.483
33,1,3,8,2014,0.0,0.0,0,0,2.483
34,2,4,8,2014,1057350521.0,1057308021.0,0,0,2.483
35,3,5,8,2014,900550967.0,900855712.0,0,0,2.483
36,4,6,8,2014,1236668221.0,1237104601.0,0,0,2.483
37,5,7,8,2014,418256914.0,417886416.0,0,0,2.483
38,6,8,8,2014,1224328477.0,1223133806.0,0,0,2.483
39,7,9,8,2014,0.0,0.0,0,0,2.483
40,1,10,8,2014,0.0,0.0,0,0,2.483
41,2,11,8,2014,1356134593.0,1355799863.0,0,0,2.483
42,3,12,8,2014,1240414150.0,1238933615.0,0,0,2.483
43,4,13,8,2014,1003093954.0,1004035934.0,0,0,2.483
44,5,14,8,2014,780119841.0,780566061.0,0,0,2.483
45,6,15,8,2014,1575331723.0,1576873408.0,0,1,2.483
46,7,16,8,2014,0.0,0.0,0,0,2.483
47,1,17,8,2014,0.0,0.0,0,0,2.483
48,2,18,8,2014,0.0,0.0,0,0,2.483
49,3,19,8,2014,1556592840.0,1559982692.0,1,0,2.483
50,4,20,8,2014,2630462353.0,2633120849.0,0,0,2.483
51,5,21,8,2014,824711806.0,826795976.0,0,0,2.483
52,6,22,8,2014,1148404330.0,1150085035.0,0,0,2.483
53,7,23,8,2014,0.0,0.0,0,0,2.483
54,1,24,8,2014,0.0,0.0,0,0,2.483
55,2,25,8,2014,1332195543.0,1330617873.0,0,0,2.483
56,3,26,8,2014,1864851481.0,1864226726.0,0,0,2.483
57,4,27,8,2014,766414876.0,769307111.0,0,1,2.483
58,5,28,8,2014,0.0,0.0,0,0,2.483
59,6,29,8,2014,1037087135.0,1035863120.0,1,0,2.483
60,7,30,8,2014,0.0,0.0,0,0,2.483
61,1,31,8,2014,0.0,0.0,0,0,2.483
62,2,1,9,2014,1257510090.0,1258332235.0,0,0,4.818
63,3,2,9,2014,967248726.0,966816161.0,0,0,4.818
64,4,3,9,2014,994587074.0,993976224.0,0,0,4.818
65,5,4,9,2014,923037034.0,923479419.0,0,0,4.818
66,6,5,9,2014,1560322291.0,1562364026.0,0,0,4.818
67,7,6,9,2014,0.0,0.0,0,0,4.818
68,1,7,9,2014,0.0,0.0,0,0,4.818
69,2,8,9,2014,1191161484.0,1189748644.0,0,0,4.818
70,3,9,9,2014,806177769.0,806004484.0,0,0,4.818
71,4,10,9,2014,820581008.0,821367088.0,0,0,4.818
72,5,11,9,2014,1110975205.0,1111289315.0,0,0,4.818
73,6,12,9,2014,992561326.0,995255636.0,0,0,4.818
74,7,13,9,2014,0.0,0.0,0,0,4.818
75,1,14,9,2014,0.0,0.0,0,0,4.818
76,2,15,9,2014,1277150282.0,1276782445.0,0,0,4.818
77,3,16,9,2014,1490680490.0,1490519345.0,0,0,4.818
78,4,17,9,2014,1102866202.0,1110758514.0,0,0,4.818
79,5,18,9,2014,1384783226.0,1384270536.0,0,0,4.818
80,6,19,9,2014,963048392.0,963430287.0,0,0,4.818
81,7,20,9,2014,0.0,0.0,0,0,4.818
82,1,21,9,2014,0.0,0.0,0,0,4.818
83,2,22,9,2014,1055189625.0,1054949325.0,0,0,4.818
84,3,23,9,2014,912532165.0,911987830.0,0,0,4.818
85,4,24,9,2014,991801079.0,992006289.0,0,0,4.818
86,5,25,9,2014,1042185347.0,1041331797.0,0,0,4.818
87,6,26,9,2014,1353601055.0,1354012495.0,0,0,4.818
88,7,27,9,2014,0.0,0.0,0,0,4.818
89,1,28,9,2014,0.0,0.0,0,0,4.818
90,2,29,9,2014,1513147671.0,1512463201.0,0,0,4.818
91,3,30,9,2014,1116752092.0,1120055154.0,0,0,4.818
92,4,1,10,2014,1075312849.0,1075963258.0,0,0,7.279
93,5,2,10,2014,909554238.0,908733833.0,0,0,7.279
94,6,3,10,2014,689014955.0,688729755.0,0,0,7.279
95,7,4,10,2014,0.0,0.0,0,0,7.279
96,1,5,10,2014,0.0,0.0,0,0,7.279
97,2,6,10,2014,1234319707.0,1233684877.0,0,0,7.279
98,3,7,10,2014,975281605.0,975123545.0,0,0,7.279
99,4,8,10,2014,990611090.0,990437925.0,0,0,7.279
100,5,9,10,2014,1041380877.0,1041858585.0,0,0,7.279
101,6,10,10,2014,1135133565.0,1143272707.0,0,1,7.279
102,7,11,10,2014,0.0,0.0,0,0,7.279
103,1,12,10,2014,0.0,0.0,0,0,7.279
104,2,13,10,2014,0.0,0.0,0,0,7.279
105,3,14,10,2014,1744014509.0,1742093599.0,1,0,7.279
106,4,15,10,2014,1191058063.0,1192015438.0,0,0,7.279
107,5,16,10,2014,1020350332.0,1019470537.0,0,0,7.279
108,6,17,10,2014,1192202941.0,1199212958.0,0,0,7.279
109,7,18,10,2014,0.0,0.0,0,0,7.279
110,1,19,10,2014,0.0,0.0,0,0,7.279
111,2,20,10,2014,1471106376.0,1475960798.0,0,0,7.279
112,3,21,10,2014,1029534467.0,1029356802.0,0,0,7.279
113,4,22,10,2014,383332875.0,383451475.0,0,0,7.279
114,5,23,10,2014,1187157183.0,1195994544.0,0,0,7.279
115,6,24,10,2014,1075312707.0,1074570542.0,0,0,7.279
116,7,25,10,2014,0.0,0.0,0,0,7.279
117,1,26,10,2014,0.0,0.0,0,0,7.279
118,2,27,10,2014,1497809625.0,1497633335.0,0,0,7.279
119,3,28,10,2014,1171753534.0,1170601209.0,0,0,7.279
120,4,29,10,2014,886755679.0,888060949.0,0,0,7.279
121,5,30,10,2014,1224663521.0,1224473521.0,0,0,7.279
122,6,31,10,2014,779700660.0,780227895.0,0,0,7.279
123,7,1,11,2014,0.0,0.0,0,0,8.99
124,1,2,11,2014,0.0,0.0,0,0,8.99
125,2,3,11,2014,1341751855.0,1340014405.0,0,0,8.99
126,3,4,11,2014,1111905043.0,1112642958.0,0,0,8.99
127,4,5,11,2014,1018097697.0,1018287247.0,0,1,8.99
128,5,6,11,2014,0.0,0.0,0,0,8.99
129,6,7,11,2014,1504926866.0,1504957236.0,1,0,8.99
130,7,8,11,2014,0.0,0.0,0,0,8.99
131,1,9,11,2014,0.0,0.0,0,0,8.99
132,2,10,11,2014,1549639771.0,1557045387.0,0,0,8.99
133,3,11,11,2014,1481246349.0,1481810089.0,0,0,8.99
134,4,12,11,2014,402433250.0,402244425.0,0,0,8.99
135,5,13,11,2014,466007680.0,465710880.0,0,0,8.99
136,6,14,11,2014,1936735446.0,1940009434.0,0,0,8.99
137,7,15,11,2014,0.0,0.0,0,0,8.99
138,1,16,11,2014,0.0,0.0,0,0,8.99
139,2,17,11,2014,1412704507.0,1411332382.0,0,0,8.99
140,3,18,11,2014,1145395224.0,1147841580.0,0,0,8.99
141,4,19,11,2014,1071078453.0,1070609963.0,0,0,8.99
142,5,20,11,2014,1109699977.0,1108815632.0,0,0,8.99
143,6,21,11,2014,1015976600.0,1018532470.0,0,1,8.99
144,7,22,11,2014,0.0,0.0,0,0,8.99
145,1,23,11,2014,0.0,0.0,0,0,8.99
146,2,24,11,2014,0.0,0.0,0,0,8.99
147,3,25,11,2014,1202036088.0,1202010828.0,1,0,8.99
148,4,26,11,2014,1545786003.0,1745841703.0,0,0,8.99
149,5,27,11,2014,689956509.0,688962519.0,0,0,8.99
150,6,28,11,2014,917758620.0,920289644.0,0,0,8.99
151,7,29,11,2014,0.0,0.0,0,0,8.99
152,1,30,11,2014,0.0,0.0,0,0,8.99
153,2,1,12,2014,1399724068.0,1399234879.0,0,0,10.584
154,3,2,12,2014,1437119717.0,1437113447.0,0,0,10.584
155,4,3,12,2014,1482490755.0,1482736040.0,0,0,10.584
156,5,4,12,2014,1266862002.0,1266629557.0,0,0,10.584
157,6,5,12,2014,1065717879.0,1067535144.0,0,1,10.584
158,7,6,12,2014,0.0,0.0,0,0,10.584
159,1,7,12,2014,0.0,0.0,0,0,10.584
160,2,8,12,2014,0.0,0.0,0,0,10.584
161,3,9,12,2014,1523779504.0,1523384354.0,1,0,10.584
162,4,10,12,2014,1315488515.0,1315556775.0,0,0,10.584
163,5,11,12,2014,1018790221.0,1019182201.0,0,0,10.584
164,6,12,12,2014,1351492608.0,1350756972.0,0,0,10.584
165,7,13,12,2014,0.0,0.0,0,0,10.584
166,1,14,12,2014,0.0,0.0,0,0,10.584
167,2,15,12,2014,952430187.0,951404628.0,0,0,10.584
168,3,16,12,2014,1020541116.0,1021156406.0,0,0,10.584
169,4,17,12,2014,1024528230.0,1028936225.0,0,0,10.584
170,5,18,12,2014,986454047.0,992105055.0,0,0,10.584
171,6,19,12,2014,1086307601.0,1086437786.0,0,0,10.584
172,7,20,12,2014,0.0,0.0,0,0,10.584
173,1,21,12,2014,0.0,0.0,0,0,10.584
174,2,22,12,2014,1387962105.0,1387111130.0,0,0,10.584
175,3,23,12,2014,1333058200.0,1037300785.0,0,0,10.584
176,4,24,12,2014,573558038.0,867836903.0,0,2,10.584
177,5,25,12,2014,0.0,0.0,0,0,10.584
178,6,26,12,2014,0.0,0.0,0,0,10.584
179,7,27,12,2014,0.0,0.0,0,0,10.584
180,1,28,12,2014,0.0,0.0,0,0,10.584
181,2,29,12,2014,2113492752.0,2116085932.0,2,0,10.584
182,3,30,12,2014,1232191609.0,1230994729.0,0,2,10.584
183,4,31,12,2014,0.0,0.0,0,0,10.584
184,5,1,1,2015,0.0,0.0,0,0,12.92
185,6,2,1,2015,925330597.0,926118462.0,2,0,12.92
186,7,3,1,2015,0.0,0.0,0,0,12.92
187,1,4,1,2015,0.0,0.0,0,0,12.92
188,2,5,1,2015,1244358836.0,1245177716.0,0,0,12.92
189,3,6,1,2015,802285302.0,802172017.0,0,0,12.92
190,4,7,1,2015,751412420.0,752529705.0,0,0,12.92
191,5,8,1,2015,995772899.0,994407699.0,0,0,12.92
192,6,9,1,2015,842424859.0,841643384.0,0,0,12.92
193,7,10,1,2015,0.0,0.0,0,0,12.92
194,1,11,1,2015,0.0,0.0,0,0,12.92
195,2,12,1,2015,1417570159.0,1417104004.0,0,0,12.92
196,3,13,1,2015,1077148558.0,1078355260.0,0,0,12.92
197,4,14,1,2015,836548088.0,834785733.0,0,0,12.92
198,5,15,1,2015,1390011722.0,1095844011.0,0,0,12.92
199,6,16,1,2015,978028094.0,1275122229.0,0,0,12.92
200,7,17,1,2015,0.0,0.0,0,0,12.92
201,1,18,1,2015,0.0,0.0,0,0,12.92
202,2,19,1,2015,1096545821.0,1097951961.0,0,0,12.92
203,3,20,1,2015,982021922.0,982369923.0,0,0,12.92
204,4,21,1,2015,923939725.0,926746238.0,0,0,12.92
205,5,22,1,2015,828978729.0,829735129.0,0,0,12.92
206,6,23,1,2015,560394254.0,560555729.0,0,0,12.92
207,7,24,1,2015,0.0,0.0,0,0,12.92
208,1,25,1,2015,0.0,0.0,0,0,12.92
209,2,26,1,2015,780707183.0,777692083.0,0,0,12.92
210,3,27,1,2015,816021947.0,818037132.0,0,0,12.92
211,4,28,1,2015,619827745.0,619656045.0,0,0,12.92
212,5,29,1,2015,632643603.0,632074601.0,0,0,12.92
213,6,30,1,2015,861114348.0,862860466.0,0,0,12.92
214,7,31,1,2015,0.0,0.0,0,0,12.92
215,1,1,2,2015,0.0,0.0,0,0,13.961
216,2,2,2,2015,990323197.0,989986382.0,0,0,13.961
217,3,3,2,2015,1051028523.0,1051791873.0,0,0,13.961
218,4,4,2,2015,825646498.0,824909153.0,0,0,13.961
219,5,5,2,2015,857084463.0,857549248.0,0,0,13.961
220,6,6,2,2015,823501102.0,824011502.0,0,0,13.961
221,7,7,2,2015,0.0,0.0,0,0,13.961
222,1,8,2,2015,0.0,0.0,0,0,13.961
223,2,9,2,2015,1278496539.0,1278794624.0,0,0,13.961
224,3,10,2,2015,854993986.0,852814206.0,0,0,13.961
225,4,11,2,2015,936543629.0,936813284.0,0,0,13.961
226,5,12,2,2015,687246542.0,688205952.0,0,0,13.961
227,6,13,2,2015,920245686.0,919900796.0,0,2,13.961
228,7,14,2,2015,0.0,0.0,0,0,13.961
229,1,15,2,2015,0.0,0.0,0,0,13.961
230,2,16,2,2015,0.0,0.0,0,0,13.961
231,3,17,2,2015,0.0,0.0,0,0,13.961
232,4,18,2,2015,943026504.0,942816974.0,2,0,13.961
233,5,19,2,2015,1254763809.0,1255264054.0,0,0,13.961
234,6,20,2,2015,1200550085.0,1200097565.0,0,0,13.961
235,7,21,2,2015,0.0,0.0,0,0,13.961
236,1,22,2,2015,0.0,0.0,0,0,13.961
237,2,23,2,2015,758476879.0,758059038.0,0,0,13.961
238,3,24,2,2015,1024065052.0,1027548766.0,0,0,13.961
239,4,25,2,2015,654228552.0,653176378.0,0,0,13.961
240,5,26,2,2015,550392629.0,550018154.0,0,0,13.961
241,6,27,2,2015,668014420.0,671061675.0,0,0,13.961
242,7,28,2,2015,0.0,0.0,0,0,13.961
243,1,1,3,2015,0.0,0.0,0,0,16.191
244,2,2,3,2015,1109391653.0,1108231033.0,0,0,16.191
245,3,3,3,2015,1130022031.0,1130635191.0,0,0,16.191
246,4,4,3,2015,967905895.0,966186150.0,0,0,16.191
247,5,5,3,2015,901888292.0,901600677.0,0,0,16.191
248,6,6,3,2015,965352437.0,965289567.0,0,0,16.191
249,7,7,3,2015,0.0,0.0,0,0,16.191
250,1,8,3,2015,0.0,0.0,0,0,16.191
251,2,9,3,2015,1207020249.0,1207065134.0,0,0,16.191
252,3,10,3,2015,1467926325.0,1468359825.0,0,0,16.191
253,4,11,3,2015,761902408.0,762074960.0,0,0,16.191
254,5,12,3,2015,793920604.0,796161369.0,0,0,16.191
255,6,13,3,2015,888355725.0,889938175.0,0,0,16.191
256,7,14,3,2015,0.0,0.0,0,0,16.191
257,1,15,3,2015,0.0,0.0,0,0,16.191
258,2,16,3,2015,1179274950.0,1178310600.0,0,0,16.191
259,3,17,3,2015,979433801.0,979054061.0,0,0,16.191
260,4,18,3,2015,978327406.0,979311806.0,0,0,16.191
261,5,19,3,2015,1025443008.0,1025817023.0,0,0,16.191
262,6,20,3,2015,716628360.0,716183790.0,0,2,16.191
263,7,21,3,2015,0.0,0.0,0,0,16.191
264,1,22,3,2015,0.0,0.0,0,0,16.191
265,2,23,3,2015,0.0,0.0,0,0,16.191
266,3,24,3,2015,0.0,0.0,0,0,16.191
267,4,25,3,2015,1000536223.0,1000907933.0,2,0,16.191
268,5,26,3,2015,1041360401.0,1040085401.0,0,0,16.191
269,6,27,3,2015,661756886.0,662709896.0,0,0,16.191
270,7,28,3,2015,0.0,0.0,0,0,16.191
271,1,29,3,2015,0.0,0.0,0,0,16.191
272,2,30,3,2015,1377710590.0,1376371295.0,0,1,16.191
273,3,31,3,2015,0.0,0.0,0,0,16.191
274,4,1,4,2015,1462914675.0,1464006710.0,1,2,18.180999999999997
275,5,2,4,2015,0.0,0.0,0,0,18.180999999999997
276,6,3,4,2015,0.0,0.0,0,0,18.180999999999997
277,7,4,4,2015,0.0,0.0,0,0,18.180999999999997
278,1,5,4,2015,0.0,0.0,0,0,18.180999999999997
279,2,6,4,2015,1598977399.0,1598651669.0,2,0,18.180999999999997
280,3,7,4,2015,1181757288.0,1180935868.0,0,0,18.180999999999997
281,4,8,4,2015,907313880.0,908700779.0,0,0,18.180999999999997
282,5,9,4,2015,987414606.0,988109622.0,0,0,18.180999999999997
283,6,10,4,2015,1083852194.0,1082236354.0,0,0,18.180999999999997
284,7,11,4,2015,0.0,0.0,0,0,18.180999999999997
285,1,12,4,2015,0.0,0.0,0,0,18.180999999999997
286,2,13,4,2015,1260291970.0,1262835397.0,0,0,18.180999999999997
287,3,14,4,2015,887893704.0,889835976.0,0,0,18.180999999999997
288,4,15,4,2015,806374194.0,805811514.0,0,0,18.180999999999997
289,5,16,4,2015,952990385.0,951631205.0,0,0,18.180999999999997
290,6,17,4,2015,797267625.0,798576565.0,0,0,18.180999999999997
291,7,18,4,2015,0.0,0.0,0,0,18.180999999999997
292,1,19,4,2015,0.0,0.0,0,0,18.180999999999997
293,2,20,4,2015,1173687211.0,1173208821.0,0,0,18.180999999999997
294,3,21,4,2015,858449381.0,858362476.0,0,0,18.180999999999997
295,4,22,4,2015,758511600.0,758712145.0,0,0,18.180999999999997
296,5,23,4,2015,803542997.0,804681017.0,0,0,18.180999999999997
297,6,24,4,2015,662088181.0,662679816.0,0,0,18.180999999999997
298,7,25,4,2015,0.0,0.0,0,0,18.180999999999997
299,1,26,4,2015,0.0,0.0,0,0,18.180999999999997
300,2,27,4,2015,1409307484.0,1409303769.0,0,0,18.180999999999997
301,3,28,4,2015,802172642.0,801697492.0,0,0,18.180999999999997
302,4,29,4,2015,826052737.0,825156562.0,0,0,18.180999999999997
303,5,30,4,2015,1035636978.0,1035391443.0,0,1,18.180999999999997
304,6,1,5,2015,0.0,0.0,0,0,19.894999999999996
305,7,2,5,2015,0.0,0.0,0,0,19.894999999999996
306,1,3,5,2015,0.0,0.0,0,0,19.894999999999996
307,2,4,5,2015,1365772459.0,1366458362.0,1,0,19.894999999999996
308,3,5,5,2015,1075685732.0,1073842219.0,0,0,19.894999999999996
309,4,6,5,2015,1072547514.0,1074730204.0,0,0,19.894999999999996
310,5,7,5,2015,964621821.0,963764446.0,0,0,19.894999999999996
311,6,8,5,2015,874903254.0,875343949.0,0,0,19.894999999999996
312,7,9,5,2015,0.0,0.0,0,0,19.894999999999996
313,1,10,5,2015,0.0,0.0,0,0,19.894999999999996
314,2,11,5,2015,1202697226.0,1202782844.0,0,0,19.894999999999996
315,3,12,5,2015,491758876.0,492712352.0,0,0,19.894999999999996
316,4,13,5,2015,983170440.0,982815982.0,0,0,19.894999999999996
317,5,14,5,2015,897925731.0,896645304.0,0,0,19.894999999999996
318,6,15,5,2015,833611483.0,835077148.0,0,0,19.894999999999996
319,7,16,5,2015,0.0,0.0,0,0,19.894999999999996
320,1,17,5,2015,0.0,0.0,0,0,19.894999999999996
321,2,18,5,2015,1159217855.0,1160878687.0,0,0,19.894999999999996
322,3,19,5,2015,777588191.0,779423065.0,0,0,19.894999999999996
323,4,20,5,2015,760769135.0,759951735.0,0,0,19.894999999999996
324,5,21,5,2015,688627570.0,687856880.0,0,0,19.894999999999996
325,6,22,5,2015,763282090.0,764931213.0,0,1,19.894999999999996
326,7,23,5,2015,0.0,0.0,0,0,19.894999999999996
327,1,24,5,2015,0.0,0.0,0,0,19.894999999999996
328,2,25,5,2015,0.0,0.0,0,0,19.894999999999996
329,3,26,5,2015,1201524597.0,1202181047.0,1,0,19.894999999999996
330,4,27,5,2015,514417176.0,512983276.0,0,0,19.894999999999996
331,5,28,5,2015,989106426.0,990378216.0,0,0,19.894999999999996
332,6,29,5,2015,1153505283.0,1155059420.0,0,0,19.894999999999996
333,7,30,5,2015,0.0,0.0,0,0,19.894999999999996
334,1,31,5,2015,0.0,0.0,0,0,19.894999999999996
335,2,1,6,2015,1112605946.0,1113829286.0,0,0,22.142999999999997
336,3,2,6,2015,1251623745.0,1250975284.0,0,0,22.142999999999997
337,4,3,6,2015,839627586.0,839434332.0,0,0,22.142999999999997
338,5,4,6,2015,872578394.0,871380799.0,0,0,22.142999999999997
339,6,5,6,2015,1051152840.0,1050809495.0,0,0,22.142999999999997
340,7,6,6,2015,0.0,0.0,0,0,22.142999999999997
341,1,7,6,2015,0.0,0.0,0,0,22.142999999999997
342,2,8,6,2015,1207620067.0,1208016967.0,0,0,22.142999999999997
343,3,9,6,2015,210801643.0,210847993.0,0,0,22.142999999999997
344,4,10,6,2015,1315768370.0,1315985145.0,0,0,22.142999999999997
345,5,11,6,2015,854201617.0,853966852.0,0,0,22.142999999999997
346,6,12,6,2015,1080410930.0,1078988410.0,0,0,22.142999999999997
347,7,13,6,2015,0.0,0.0,0,0,22.142999999999997
348,1,14,6,2015,0.0,0.0,0,0,22.142999999999997
349,2,15,6,2015,1181586164.0,1183509136.0,0,0,22.142999999999997
350,3,16,6,2015,1157689022.0,1157646297.0,0,0,22.142999999999997
351,4,17,6,2015,847771382.0,849888703.0,0,0,22.142999999999997
352,5,18,6,2015,800488182.0,806485012.0,0,0,22.142999999999997
353,6,19,6,2015,866605292.0,867671132.0,0,0,22.142999999999997
354,7,20,6,2015,0.0,0.0,0,0,22.142999999999997
355,1,21,6,2015,0.0,0.0,0,0,22.142999999999997
356,2,22,6,2015,930524855.0,930872725.0,0,0,22.142999999999997
357,3,23,6,2015,1141057114.0,1140145909.0,0,0,22.142999999999997
358,4,24,6,2015,666822437.0,667081967.0,0,0,22.142999999999997
359,5,25,6,2015,903286728.0,901717603.0,0,0,22.142999999999997
360,6,26,6,2015,732171799.0,732212914.0,0,0,22.142999999999997
361,7,27,6,2015,0.0,0.0,0,0,22.142999999999997
362,1,28,6,2015,0.0,0.0,0,0,22.142999999999997
363,2,29,6,2015,1087199470.0,1088404125.0,0,0,22.142999999999997
364,3,30,6,2015,822854096.0,821826806.0,0,0,22.142999999999997
365,4,1,7,2015,787359627.0,786368847.0,0,0,24.360999999999997
366,5,2,7,2015,687857135.0,688340895.0,0,0,24.360999999999997
367,6,3,7,2015,696447955.0,696965885.0,0,0,24.360999999999997
368,7,4,7,2015,0.0,0.0,0,0,24.360999999999997
369,1,5,7,2015,0.0,0.0,0,0,24.360999999999997
370,2,6,7,2015,1420434884.0,1420782294.0,0,0,24.360999999999997
371,3,7,7,2015,1174831350.0,1173916280.0,0,0,24.360999999999997
372,4,8,7,2015,1044435315.0,1045411990.0,0,1,24.360999999999997
373,5,9,7,2015,0.0,0.0,0,0,24.360999999999997
374,6,10,7,2015,1061807085.0,1062105998.0,1,0,24.360999999999997
375,7,11,7,2015,0.0,0.0,0,0,24.360999999999997
376,1,12,7,2015,0.0,0.0,0,0,24.360999999999997
377,2,13,7,2015,1239819878.0,1239772595.0,0,0,24.360999999999997
378,3,14,7,2015,1208194021.0,1208846731.0,0,0,24.360999999999997
379,4,15,7,2015,873669772.0,873731018.0,0,0,24.360999999999997
380,5,16,7,2015,745554771.0,747331496.0,0,0,24.360999999999997
381,6,17,7,2015,1018123556.0,1018550131.0,0,0,24.360999999999997
382,7,18,7,2015,0.0,0.0,0,0,24.360999999999997
383,1,19,7,2015,0.0,0.0,0,0,24.360999999999997
384,2,20,7,2015,1183421308.0,1181834568.0,0,0,24.360999999999997
385,3,21,7,2015,1002177179.0,1002431879.0,0,0,24.360999999999997
386,4,22,7,2015,868839412.0,870260112.0,0,0,24.360999999999997
387,5,23,7,2015,859043058.0,858752068.0,0,0,24.360999999999997
388,6,24,7,2015,775060703.0,775974088.0,0,0,24.360999999999997
389,7,25,7,2015,0.0,0.0,0,0,24.360999999999997
390,1,26,7,2015,0.0,0.0,0,0,24.360999999999997
391,2,27,7,2015,937146558.0,936478308.0,0,0,24.360999999999997
392,3,28,7,2015,452272718.0,451680613.0,0,0,24.360999999999997
393,4,29,7,2015,512892444.0,512701049.0,0,0,24.360999999999997
394,5,30,7,2015,476762686.0,475464611.0,0,0,24.360999999999997
395,6,31,7,2015,371447272.0,372769497.0,0,0,24.360999999999997
396,7,1,8,2015,0.0,0.0,0,0,26.458
397,1,2,8,2015,0.0,0.0,0,0,26.458
398,2,3,8,2015,617199309.0,616558734.0,0,0,26.458
399,3,4,8,2015,1052452341.0,1053251251.0,0,0,26.458
400,4,5,8,2015,882101295.0,883032945.0,0,0,26.458
401,5,6,8,2015,547962223.0,545981673.0,0,0,26.458
402,6,7,8,2015,778882458.0,779744106.0,0,0,26.458
403,7,8,8,2015,0.0,0.0,0,0,26.458
404,1,9,8,2015,0.0,0.0,0,0,26.458
405,2,10,8,2015,502649985.0,501588497.0,0,0,26.458
406,3,11,8,2015,802999839.0,804044759.0,0,0,26.458
407,4,12,8,2015,662360296.0,660489561.0,0,0,26.458
408,5,13,8,2015,653162290.0,653998080.0,0,0,26.458
409,6,14,8,2015,757423090.0,758770825.0,0,1,26.458
410,7,15,8,2015,0.0,0.0,0,0,26.458
411,1,16,8,2015,0.0,0.0,0,0,26.458
412,2,17,8,2015,0.0,0.0,0,0,26.458
413,3,18,8,2015,751725905.0,749975300.0,1,0,26.458
414,4,19,8,2015,606062896.0,606437966.0,0,0,26.458
415,5,20,8,2015,739359819.0,740127944.0,0,0,26.458
416,6,21,8,2015,702937887.0,703050862.0,0,0,26.458
417,7,22,8,2015,0.0,0.0,0,0,26.458
418,1,23,8,2015,0.0,0.0,0,0,26.458
419,2,24,8,2015,568007164.0,567919274.0,0,0,26.458
420,3,25,8,2015,535343902.0,535844352.0,0,0,26.458
421,4,26,8,2015,350637972.0,349681222.0,0,0,26.458
422,5,27,8,2015,472537785.0,471293785.0,0,0,26.458
423,6,28,8,2015,534978694.0,536914994.0,0,0,26.458
424,7,29,8,2015,0.0,0.0,0,0,26.458
425,1,30,8,2015,0.0,0.0,0,0,26.458
426,2,31,8,2015,703338813.0,703168413.0,0,0,26.458
427,3,1,9,2015,679203829.0,679217229.0,0,0,28.177999999999997
428,4,2,9,2015,635256505.0,636453364.0,0,0,28.177999999999997
429,5,3,9,2015,639117666.0,638881766.0,0,0,28.177999999999997
430,6,4,9,2015,586750989.0,586932919.0,0,0,28.177999999999997
431,7,5,9,2015,0.0,0.0,0,0,28.177999999999997
432,1,6,9,2015,0.0,0.0,0,0,28.177999999999997
433,2,7,9,2015,615641771.0,615730766.0,0,0,28.177999999999997
434,3,8,9,2015,513295374.0,513965549.0,0,0,28.177999999999997
435,4,9,9,2015,531870239.0,531776489.0,0,0,28.177999999999997
436,5,10,9,2015,512085635.0,511430545.0,0,0,28.177999999999997
437,6,11,9,2015,715952744.0,716184724.0,0,0,28.177999999999997
438,7,12,9,2015,0.0,0.0,0,0,28.177999999999997
439,1,13,9,2015,0.0,0.0,0,0,28.177999999999997
440,2,14,9,2015,542348562.0,540384222.0,0,0,28.177999999999997
441,3,15,9,2015,585476098.0,586806589.0,0,0,28.177999999999997
442,4,16,9,2015,439561763.0,439981213.0,0,0,28.177999999999997
