,dow,dom,month,year,in_demand,out_demand,prev_holi,pos_holi
543,7,26,12,2015,0.0,0.0,0,0
544,1,27,12,2015,0.0,0.0,0,0
545,2,28,12,2015,267123925.0,266789475.0,1,0
546,3,29,12,2015,253662814.0,254139294.0,0,0
547,4,30,12,2015,398416374.0,398468149.0,0,0
548,5,31,12,2015,18317982.0,18448732.0,0,1
549,6,1,1,2016,0.0,0.0,0,0
550,7,2,1,2016,0.0,0.0,0,0
551,1,3,1,2016,0.0,0.0,0,0
552,2,4,1,2016,267576438.0,267398603.0,1,0
553,3,5,1,2016,129313921.0,129033831.0,0,0
554,4,6,1,2016,142097644.0,142515159.0,0,0
555,5,7,1,2016,175867771.0,175921071.0,0,0
556,6,8,1,2016,116831732.0,116712432.0,0,0
557,7,9,1,2016,0.0,0.0,0,0
558,1,10,1,2016,0.0,0.0,0,0
559,2,11,1,2016,187818094.0,187790959.0,0,0
560,3,12,1,2016,132874335.0,132975235.0,0,0
561,4,13,1,2016,112107893.0,111828528.0,0,0
562,5,14,1,2016,139151027.0,139587327.0,0,0
563,6,15,1,2016,165562755.0,165783405.0,0,0
564,7,16,1,2016,0.0,0.0,0,0
565,1,17,1,2016,0.0,0.0,0,0
566,2,18,1,2016,170518959.0,169911959.0,0,0
567,3,19,1,2016,192316650.0,192932425.0,0,0
568,4,20,1,2016,77987811.0,77517461.0,0,0
569,5,21,1,2016,135037611.0,134995886.0,0,0
570,6,22,1,2016,238173291.0,238510216.0,0,0
571,7,23,1,2016,0.0,0.0,0,0
572,1,24,1,2016,0.0,0.0,0,0
573,2,25,1,2016,53446798.0,53486423.0,0,0
574,3,26,1,2016,23940405.0,23707905.0,0,0
575,4,27,1,2016,110109234.0,110231759.0,0,0
576,5,28,1,2016,205383984.0,205356209.0,0,0
577,6,29,1,2016,102016741.0,102136891.0,0,0
578,7,30,1,2016,0.0,0.0,0,0
579,1,31,1,2016,0.0,0.0,0,0
580,2,1,2,2016,252002890.0,251437030.0,0,0
581,3,2,2,2016,175169462.0,175136287.0,0,0
582,4,3,2,2016,289009711.0,289014716.0,0,0
583,5,4,2,2016,176634135.0,176403240.0,0,0
584,6,5,2,2016,137332809.0,137608209.0,0,2
585,7,6,2,2016,0.0,0.0,0,0
586,1,7,2,2016,0.0,0.0,0,0
587,2,8,2,2016,0.0,0.0,0,0
588,3,9,2,2016,0.0,0.0,0,0
589,4,10,2,2016,551768334.0,551645889.0,2,0
590,5,11,2,2016,236419044.0,236392539.0,0,0
591,6,12,2,2016,299472615.0,300140290.0,0,0
592,7,13,2,2016,0.0,0.0,0,0
593,1,14,2,2016,0.0,0.0,0,0
594,2,15,2,2016,214921215.0,214256690.0,0,0
595,3,16,2,2016,197799480.0,198237805.0,0,0
596,4,17,2,2016,146518809.0,146615459.0,0,0
597,5,18,2,2016,96056168.0,96153693.0,0,0
598,6,19,2,2016,62279023.0,61950523.0,0,0
599,7,20,2,2016,0.0,0.0,0,0
600,1,21,2,2016,0.0,0.0,0,0
601,2,22,2,2016,244523122.0,244113697.0,0,0
602,3,23,2,2016,214095634.0,214583484.0,0,0
603,4,24,2,2016,188762681.0,188505931.0,0,0
604,5,25,2,2016,179324787.0,179790592.0,0,0
605,6,26,2,2016,233427627.0,233208327.0,0,0
606,7,27,2,2016,0.0,0.0,0,0
607,1,28,2,2016,0.0,0.0,0,0
608,2,29,2,2016,340234303.0,340401923.0,0,0
609,3,1,3,2016,204009482.0,203280882.0,0,0
610,4,2,3,2016,127587504.0,127687904.0,0,0
611,5,3,3,2016,123047709.0,122843909.0,0,0
612,6,4,3,2016,162557847.0,162647247.0,0,0
613,7,5,3,2016,0.0,0.0,0,0
614,1,6,3,2016,0.0,0.0,0,0
615,2,7,3,2016,148549288.0,148832013.0,0,0
616,3,8,3,2016,235454235.0,235336310.0,0,0
617,4,9,3,2016,151083864.0,150936289.0,0,0
618,5,10,3,2016,169612079.0,170045379.0,0,0
619,6,11,3,2016,239785521.0,239645996.0,0,0
620,7,12,3,2016,0.0,0.0,0,0
621,1,13,3,2016,0.0,0.0,0,0
622,2,14,3,2016,92980011.0,93100386.0,0,0
623,3,15,3,2016,127950189.0,127969639.0,0,0
624,4,16,3,2016,108660244.0,108511544.0,0,0
625,5,17,3,2016,132052978.0,132190178.0,0,0
626,6,18,3,2016,195515577.0,195453877.0,0,0
627,7,19,3,2016,0.0,0.0,0,0
628,1,20,3,2016,0.0,0.0,0,0
629,2,21,3,2016,154017325.0,153993325.0,0,0
630,3,22,3,2016,235469903.0,235821753.0,0,0
631,4,23,3,2016,159231255.0,158643405.0,0,2
632,5,24,3,2016,0.0,0.0,0,0
633,6,25,3,2016,0.0,0.0,0,0
634,7,26,3,2016,0.0,0.0,0,0
635,1,27,3,2016,0.0,0.0,0,0
636,2,28,3,2016,208561998.0,208780423.0,2,0
637,3,29,3,2016,180998308.0,181051183.0,0,0
638,4,30,3,2016,233658352.0,234204727.0,0,0
639,5,31,3,2016,156688111.0,155911611.0,0,0
640,6,1,4,2016,209634395.0,210044695.0,0,0
641,7,2,4,2016,0.0,0.0,0,0
642,1,3,4,2016,0.0,0.0,0,0
643,2,4,4,2016,123689613.0,124011513.0,0,0
644,3,5,4,2016,219830954.0,219214704.0,0,0
645,4,6,4,2016,164082329.0,163862704.0,0,0
646,5,7,4,2016,111951264.0,112568889.0,0,0
647,6,8,4,2016,192915331.0,192564461.0,0,0
648,7,9,4,2016,0.0,0.0,0,0
649,1,10,4,2016,0.0,0.0,0,0
650,2,11,4,2016,122245004.0,122602474.0,0,0
651,3,12,4,2016,204141375.0,203775815.0,0,0
652,4,13,4,2016,258387860.0,258254610.0,0,0
653,5,14,4,2016,23784776.0,23900176.0,0,0
654,6,15,4,2016,332732997.0,332648847.0,0,0
655,7,16,4,2016,0.0,0.0,0,0
656,1,17,4,2016,0.0,0.0,0,0
657,2,18,4,2016,159340871.0,159700131.0,0,0
658,3,19,4,2016,285951745.0,285979395.0,0,0
659,4,20,4,2016,243057438.0,243026688.0,0,1
660,5,21,4,2016,0.0,0.0,0,0
661,6,22,4,2016,84149294.0,83732194.0,1,0
662,7,23,4,2016,0.0,0.0,0,0
663,1,24,4,2016,0.0,0.0,0,0
664,2,25,4,2016,283377699.0,283547499.0,0,0
665,3,26,4,2016,212088099.0,211706474.0,0,0
666,4,27,4,2016,215982924.0,216283299.0,0,0
667,5,28,4,2016,195896018.0,195716418.0,0,0
668,6,29,4,2016,144655567.0,145317292.0,0,0
669,7,30,4,2016,0.0,0.0,0,0
670,1,1,5,2016,0.0,0.0,0,0
671,2,2,5,2016,196760937.0,196511087.0,0,0
672,3,3,5,2016,153359056.0,153490256.0,0,0
673,4,4,5,2016,152127496.0,152017596.0,0,0
674,5,5,5,2016,239706317.0,239577167.0,0,0
675,6,6,5,2016,136259602.0,136052452.0,0,0
676,7,7,5,2016,0.0,0.0,0,0
677,1,8,5,2016,0.0,0.0,0,0
678,2,9,5,2016,139210074.0,139163724.0,0,0
679,3,10,5,2016,155427054.0,155315754.0,0,0
680,4,11,5,2016,235378759.0,235493459.0,0,0
681,5,12,5,2016,206191909.0,206348884.0,0,0
682,6,13,5,2016,169828217.0,170041717.0,0,0
683,7,14,5,2016,0.0,0.0,0,0
684,1,15,5,2016,0.0,0.0,0,0
685,2,16,5,2016,160061982.0,159963507.0,0,0
686,3,17,5,2016,218244003.0,218029853.0,0,0
687,4,18,5,2016,173076872.0,173295697.0,0,0
688,5,19,5,2016,138991884.0,138596959.0,0,0
689,6,20,5,2016,317489855.0,317793655.0,0,0
690,7,21,5,2016,0.0,0.0,0,0
691,1,22,5,2016,0.0,0.0,0,0
692,2,23,5,2016,182303983.0,182223908.0,0,0
693,3,24,5,2016,149185953.0,149536353.0,0,1
694,4,25,5,2016,0.0,0.0,0,0
695,5,26,5,2016,139659974.0,139375349.0,1,0
696,6,27,5,2016,201772769.0,202011969.0,0,0
697,7,28,5,2016,0.0,0.0,0,0
698,1,29,5,2016,0.0,0.0,0,0
699,2,30,5,2016,238420793.0,237846068.0,0,0
700,3,31,5,2016,230789913.0,230962103.0,0,0
701,4,1,6,2016,177839208.0,177738933.0,0,0
702,5,2,6,2016,156233776.0,156862576.0,0,0
703,6,3,6,2016,177834986.0,177403686.0,0,0
704,7,4,6,2016,0.0,0.0,0,0
705,1,5,6,2016,0.0,0.0,0,0
706,2,6,6,2016,185230305.0,185251755.0,0,0
707,3,7,6,2016,101777759.0,101806434.0,0,0
708,4,8,6,2016,162522832.0,162580507.0,0,0
709,5,9,6,2016,111626388.0,111458528.0,0,0
710,6,10,6,2016,191473006.0,191591391.0,0,0
711,7,11,6,2016,0.0,0.0,0,0
712,1,12,6,2016,0.0,0.0,0,0
713,2,13,6,2016,287169266.0,287081216.0,0,0
714,3,14,6,2016,233897811.0,233806836.0,0,0
715,4,15,6,2016,406144092.0,405930652.0,0,0
716,5,16,6,2016,611610493.0,611963342.0,0,2
717,6,17,6,2016,0.0,0.0,0,0
718,7,18,6,2016,0.0,0.0,0,0
719,1,19,6,2016,0.0,0.0,0,0
720,2,20,6,2016,0.0,0.0,0,0
721,3,21,6,2016,168850952.0,168994603.0,2,0
722,4,22,6,2016,223304385.0,222638860.0,0,0
723,5,23,6,2016,299904107.0,300216632.0,0,0
724,6,24,6,2016,342499307.0,342275582.0,0,0
725,7,25,6,2016,0.0,0.0,0,0
726,1,26,6,2016,0.0,0.0,0,0
727,2,27,6,2016,266195113.0,266139313.0,0,0
728,3,28,6,2016,332238518.0,332616818.0,0,0
729,4,29,6,2016,153235118.0,153149143.0,0,0
730,5,30,6,2016,180116266.0,179993041.0,0,0
731,6,1,7,2016,340157496.0,340827696.0,0,0
732,7,2,7,2016,0.0,0.0,0,0
733,1,3,7,2016,0.0,0.0,0,0
734,2,4,7,2016,230661931.0,230308306.0,0,0
735,3,5,7,2016,185266337.0,184960937.0,0,0
736,4,6,7,2016,220459325.0,220694025.0,0,0
737,5,7,7,2016,188247833.0,188399383.0,0,1
738,6,8,7,2016,0.0,0.0,0,0
739,7,9,7,2016,0.0,0.0,0,0
740,1,10,7,2016,0.0,0.0,0,0
741,2,11,7,2016,303781528.0,302089753.0,1,0
742,3,12,7,2016,223688208.0,224720673.0,0,0
743,4,13,7,2016,242552420.0,241627820.0,0,0
744,5,14,7,2016,131790619.0,132235294.0,0,0
745,6,15,7,2016,363866012.0,364981737.0,0,0
746,7,16,7,2016,0.0,0.0,0,0
747,1,17,7,2016,0.0,0.0,0,0
748,2,18,7,2016,548261860.0,546849620.0,0,0
749,3,19,7,2016,322569917.0,322916167.0,0,0
750,4,20,7,2016,263814871.0,262795436.0,0,0
751,5,21,7,2016,224595538.0,224855578.0,0,0
752,6,22,7,2016,186536349.0,187748519.0,0,0
753,7,23,7,2016,0.0,0.0,0,0
754,1,24,7,2016,0.0,0.0,0,0
755,2,25,7,2016,126349079.0,126298809.0,0,0
756,3,26,7,2016,315234433.0,315277553.0,0,0
757,4,27,7,2016,223527880.0,223778080.0,0,0
758,5,28,7,2016,232543255.0,232451655.0,0,0
759,6,29,7,2016,223367847.0,224318122.0,0,0
760,7,30,7,2016,0.0,0.0,0,0
761,1,31,7,2016,0.0,0.0,0,0
762,2,1,8,2016,200085324.0,199877124.0,0,0
763,3,2,8,2016,182201208.0,181988958.0,0,0
764,4,3,8,2016,152409914.0,152776839.0,0,0
765,5,4,8,2016,190657991.0,190478841.0,0,0
766,6,5,8,2016,281722836.0,282109361.0,0,0
767,7,6,8,2016,0.0,0.0,0,0
768,1,7,8,2016,0.0,0.0,0,0
769,2,8,8,2016,179796608.0,178728133.0,0,0
770,3,9,8,2016,195066804.0,195523379.0,0,0
771,4,10,8,2016,194358481.0,194498966.0,0,0
772,5,11,8,2016,331505833.0,331119818.0,0,0
773,6,12,8,2016,234038419.0,234378399.0,0,1
774,7,13,8,2016,0.0,0.0,0,0
775,1,14,8,2016,0.0,0.0,0,0
776,2,15,8,2016,0.0,0.0,0,0
777,3,16,8,2016,245512796.0,245400556.0,1,0
778,4,17,8,2016,312569939.0,312849729.0,0,0
779,5,18,8,2016,385442420.0,385362895.0,0,0
780,6,19,8,2016,282108461.0,281864761.0,0,0
781,7,20,8,2016,0.0,0.0,0,0
782,1,21,8,2016,0.0,0.0,0,0
783,2,22,8,2016,165192696.0,165338721.0,0,0
784,3,23,8,2016,260911456.0,261018306.0,0,0
785,4,24,8,2016,178136327.0,178006877.0,0,0
786,5,25,8,2016,150961950.0,151022675.0,0,0
787,6,26,8,2016,113912136.0,113869226.0,0,0
788,7,27,8,2016,0.0,0.0,0,0
789,1,28,8,2016,0.0,0.0,0,0
790,2,29,8,2016,182086353.0,182560733.0,0,0
791,3,30,8,2016,153491095.0,153073375.0,0,0
792,4,31,8,2016,128942466.0,128604716.0,0,0
793,5,1,9,2016,124688963.0,125164013.0,0,0
794,6,2,9,2016,155490625.0,155327725.0,0,0
795,7,3,9,2016,0.0,0.0,0,0
796,1,4,9,2016,0.0,0.0,0,0
797,2,5,9,2016,157195690.0,156857190.0,0,0
798,3,6,9,2016,144544229.0,144679679.0,0,0
799,4,7,9,2016,176015959.0,175966309.0,0,0
800,5,8,9,2016,200054491.0,199655941.0,0,0
801,6,9,9,2016,120618997.0,119321797.0,0,0
802,7,10,9,2016,0.0,0.0,0,0
803,1,11,9,2016,0.0,0.0,0,0
804,2,12,9,2016,244044851.0,228404851.0,0,0
805,3,13,9,2016,319935912.0,317678612.0,0,0
806,4,14,9,2016,182482077.0,184334977.0,0,0
807,5,15,9,2016,301744820.0,301420145.0,0,0
808,6,16,9,2016,299853419.0,313028594.0,0,0
809,7,17,9,2016,0.0,0.0,0,0
810,1,18,9,2016,0.0,0.0,0,0
811,2,19,9,2016,202666884.0,205562984.0,0,0
812,3,20,9,2016,293141448.0,292632123.0,0,0
813,4,21,9,2016,242542905.0,242124405.0,0,0
814,5,22,9,2016,211882279.0,210204829.0,0,0
815,6,23,9,2016,164693734.0,165345834.0,0,0
816,7,24,9,2016,0.0,0.0,0,0
817,1,25,9,2016,0.0,0.0,0,0
818,2,26,9,2016,108529207.0,107084512.0,0,0
819,3,27,9,2016,218235241.0,219808336.0,0,0
820,4,28,9,2016,159733685.0,157914410.0,0,0
821,5,29,9,2016,200119152.0,202014202.0,0,0
822,6,30,9,2016,141699122.0,141083447.0,0,0
823,7,1,10,2016,0.0,0.0,0,0
824,1,2,10,2016,0.0,0.0,0,0
825,2,3,10,2016,259463920.0,258795045.0,0,0
826,3,4,10,2016,144341302.0,142852652.0,0,0
827,4,5,10,2016,170630321.0,174004171.0,0,0
828,5,6,10,2016,199170617.0,196080842.0,0,0
829,6,7,10,2016,192059122.0,193153422.0,0,1
830,7,8,10,2016,0.0,0.0,0,0
831,1,9,10,2016,0.0,0.0,0,0
832,2,10,10,2016,0.0,0.0,0,0
833,3,11,10,2016,249541469.0,234746059.0,1,0
834,4,12,10,2016,215940808.0,216925268.0,0,0
835,5,13,10,2016,381836680.0,381452780.0,0,0
836,6,14,10,2016,479240140.0,489490640.0,0,0
837,7,15,10,2016,0.0,0.0,0,0
838,1,16,10,2016,0.0,0.0,0,0
839,2,17,10,2016,351339721.0,354349896.0,0,0
840,3,18,10,2016,193930419.0,196984919.0,0,0
841,4,19,10,2016,223828084.0,222979409.0,0,0
842,5,20,10,2016,196401577.0,197260052.0,0,0
843,6,21,10,2016,139978794.0,139161019.0,0,0
844,7,22,10,2016,0.0,0.0,0,0
845,1,23,10,2016,0.0,0.0,0,0
846,2,24,10,2016,277852331.0,275525756.0,0,0
847,3,25,10,2016,102542190.0,104340590.0,0,0
848,4,26,10,2016,230974978.0,231660278.0,0,0
849,5,27,10,2016,160713657.0,159419357.0,0,0
850,6,28,10,2016,35083600.0,33683100.0,0,0
851,7,29,10,2016,0.0,0.0,0,0
852,1,30,10,2016,0.0,0.0,0,0
853,2,31,10,2016,316394487.0,315271987.0,0,0
854,3,1,11,2016,225899839.0,227003464.0,0,0
855,4,2,11,2016,120965491.0,117865316.0,0,0
856,5,3,11,2016,248280315.0,249126465.0,0,0
857,6,4,11,2016,163406582.0,166315507.0,0,0
858,7,5,11,2016,0.0,0.0,0,0
859,1,6,11,2016,0.0,0.0,0,0
860,2,7,11,2016,216982713.0,214098963.0,0,0
861,3,8,11,2016,205404179.0,209185404.0,0,0
862,4,9,11,2016,236405404.0,233963564.0,0,0
863,5,10,11,2016,155793771.0,152705686.0,0,0
864,6,11,11,2016,211519674.0,214101184.0,0,0
865,7,12,11,2016,0.0,0.0,0,0
866,1,13,11,2016,0.0,0.0,0,0
867,2,14,11,2016,313733416.0,310558841.0,0,0
868,3,15,11,2016,301456871.0,304703096.0,0,0
869,4,16,11,2016,221340831.0,220399941.0,0,0
870,5,17,11,2016,280721952.0,283026702.0,0,0
871,6,18,11,2016,193035505.0,193754155.0,0,0
872,7,19,11,2016,0.0,0.0,0,0
873,1,20,11,2016,0.0,0.0,0,0
874,2,21,11,2016,259361367.0,258015607.0,0,0
875,3,22,11,2016,203020799.0,202579349.0,0,0
876,4,23,11,2016,160365397.0,157077547.0,0,0
877,5,24,11,2016,188109464.0,180550979.0,0,0
878,6,25,11,2016,290669447.0,296974572.0,0,1
879,7,26,11,2016,0.0,0.0,0,0
880,1,27,11,2016,0.0,0.0,0,0
881,2,28,11,2016,0.0,0.0,0,0
882,3,29,11,2016,253077356.0,251036616.0,1,0
883,4,30,11,2016,116552858.0,118773158.0,0,0
884,5,1,12,2016,170637067.0,170982217.0,0,0
885,6,2,12,2016,158814164.0,158322964.0,0,0
886,7,3,12,2016,0.0,0.0,0,0
887,1,4,12,2016,0.0,0.0,0,0
888,2,5,12,2016,259104101.0,258112051.0,0,0
889,3,6,12,2016,370092434.0,369841349.0,0,0
890,4,7,12,2016,267687171.0,275611121.0,0,2
891,5,8,12,2016,0.0,0.0,0,0
892,6,9,12,2016,0.0,0.0,0,0
893,7,10,12,2016,0.0,0.0,0,0
894,1,11,12,2016,0.0,0.0,0,0
895,2,12,12,2016,314841365.0,314155440.0,2,0
896,3,13,12,2016,517429141.0,515165991.0,0,0
897,4,14,12,2016,327616883.0,327133833.0,0,0
898,5,15,12,2016,274257916.0,275066916.0,0,0
899,6,16,12,2016,359408633.0,363795033.0,0,0
900,7,17,12,2016,0.0,0.0,0,0
901,1,18,12,2016,0.0,0.0,0,0
902,2,19,12,2016,391075001.0,385483026.0,0,0
903,3,20,12,2016,312971913.0,314279088.0,0,0
904,4,21,12,2016,428784082.0,427739457.0,0,0
905,5,22,12,2016,274127645.0,274122745.0,0,0
906,6,23,12,2016,192439506.0,192191006.0,0,0
907,7,24,12,2016,0.0,0.0,0,0
908,1,25,12,2016,0.0,0.0,0,0
909,2,26,12,2016,155503929.0,151183404.0,0,0
910,3,27,12,2016,246320561.0,245807261.0,0,0
911,4,28,12,2016,272435942.0,278647592.0,0,0
912,5,29,12,2016,280124184.0,275249234.0,0,0
913,6,30,12,2016,59182500.0,62408050.0,0,0
914,7,31,12,2016,0.0,0.0,0,0
915,1,1,1,2017,0.0,0.0,0,0
916,2,2,1,2017,70290718.0,68813618.0,0,0
917,3,3,1,2017,186446451.0,184920251.0,0,0
918,4,4,1,2017,166627398.0,166531098.0,0,0
919,5,5,1,2017,236454630.0,238150630.0,0,0
920,6,6,1,2017,99339486.0,100206486.0,0,0
921,7,7,1,2017,0.0,0.0,0,0
922,1,8,1,2017,0.0,0.0,0,0
923,2,9,1,2017,104231639.0,109715939.0,0,0
924,3,10,1,2017,280321306.0,275793256.0,0,0
925,4,11,1,2017,229657654.0,227694504.0,0,0
926,5,12,1,2017,109945017.0,110708117.0,0,0
927,6,13,1,2017,133451144.0,133094019.0,0,0
928,7,14,1,2017,0.0,0.0,0,0
929,1,15,1,2017,0.0,0.0,0,0
930,2,16,1,2017,196204224.0,195841749.0,0,0
931,3,17,1,2017,311459343.0,312457043.0,0,0
932,4,18,1,2017,180469998.0,183890098.0,0,0
933,5,19,1,2017,174421011.0,170095811.0,0,0
934,6,20,1,2017,167371582.0,167231282.0,0,0
935,7,21,1,2017,0.0,0.0,0,0
936,1,22,1,2017,0.0,0.0,0,0
937,2,23,1,2017,109164571.0,111451471.0,0,0
938,3,24,1,2017,96819618.0,97614818.0,0,0
939,4,25,1,2017,152312006.0,149669746.0,0,0
940,5,26,1,2017,101075158.0,101601018.0,0,0
941,6,27,1,2017,224028673.0,225009823.0,0,0
942,7,28,1,2017,0.0,0.0,0,0
943,1,29,1,2017,0.0,0.0,0,0
944,2,30,1,2017,198843537.0,200150487.0,0,0
945,3,31,1,2017,95366475.0,94723274.0,0,0
946,4,1,2,2017,178273214.0,175487315.0,0,0
947,5,2,2,2017,302712618.0,308174583.0,0,0
948,6,3,2,2017,200844826.0,195813861.0,0,0
949,7,4,2,2017,0.0,0.0,0,0
950,1,5,2,2017,0.0,0.0,0,0
951,2,6,2,2017,211803913.0,211343313.0,0,0
952,3,7,2,2017,202493747.0,202806147.0,0,0
953,4,8,2,2017,295778986.0,295757686.0,0,0
954,5,9,2,2017,98460322.0,98202222.0,0,0
955,6,10,2,2017,98067101.0,98100201.0,0,0
956,7,11,2,2017,0.0,0.0,0,0
957,1,12,2,2017,0.0,0.0,0,0
958,2,13,2,2017,223446128.0,224141728.0,0,0
959,3,14,2,2017,212459032.0,212105982.0,0,0
960,4,15,2,2017,172212502.0,171946452.0,0,0
961,5,16,2,2017,257813511.0,259983111.0,0,0
962,6,17,2,2017,97704292.0,99596692.0,0,0
963,7,18,2,2017,0.0,0.0,0,0
964,1,19,2,2017,0.0,0.0,0,0
965,2,20,2,2017,164590920.0,167116520.0,0,0
966,3,21,2,2017,80928457.0,73364457.0,0,0
967,4,22,2,2017,197979444.0,202991244.0,0,0
968,5,23,2,2017,131605821.0,126490521.0,0,0
969,6,24,2,2017,241917243.0,243006443.0,0,2
970,7,25,2,2017,0.0,0.0,0,0
971,1,26,2,2017,0.0,0.0,0,0
972,2,27,2,2017,0.0,0.0,0,0
973,3,28,2,2017,0.0,0.0,0,0
974,4,1,3,2017,219746846.0,198047946.0,2,0
975,5,2,3,2017,130551349.0,152747549.0,0,0
976,6,3,3,2017,170433221.0,178159421.0,0,0
977,7,4,3,2017,0.0,0.0,0,0
978,1,5,3,2017,0.0,0.0,0,0
979,2,6,3,2017,241452464.0,238436189.0,0,0
980,3,7,3,2017,227014140.0,228088640.0,0,0
981,4,8,3,2017,281578827.0,281283927.0,0,0
982,5,9,3,2017,193360338.0,192383838.0,0,0
983,6,10,3,2017,204513656.0,205191556.0,0,0
984,7,11,3,2017,0.0,0.0,0,0
985,1,12,3,2017,0.0,0.0,0,0
986,2,13,3,2017,329217333.0,323904333.0,0,0
987,3,14,3,2017,237325649.0,241173049.0,0,0
988,4,15,3,2017,485487155.0,485405455.0,0,0
989,5,16,3,2017,261724557.0,254545857.0,0,0
990,6,17,3,2017,202277822.0,204736122.0,0,0
991,7,18,3,2017,0.0,0.0,0,0
992,1,19,3,2017,0.0,0.0,0,0
993,2,20,3,2017,172697733.0,172561833.0,0,0
994,3,21,3,2017,229753223.0,230054223.0,0,0
995,4,22,3,2017,185076800.0,184520100.0,0,0
996,5,23,3,2017,213984644.0,215657344.0,0,1
997,6,24,3,2017,0.0,0.0,0,0
998,7,25,3,2017,0.0,0.0,0,0
999,1,26,3,2017,0.0,0.0,0,0
1000,2,27,3,2017,321035337.0,316833537.0,1,0
1001,3,28,3,2017,156047030.0,156706955.0,0,0
1002,4,29,3,2017,205765463.0,206898838.0,0,0
1003,5,30,3,2017,174896271.0,173783471.0,0,0
1004,6,31,3,2017,212656839.0,217226639.0,0,0
1005,7,1,4,2017,0.0,0.0,0,0
1006,1,2,4,2017,0.0,0.0,0,0
1007,2,3,4,2017,281960602.0,272039302.0,0,0
1008,3,4,4,2017,298690079.0,297833979.0,0,0
1009,4,5,4,2017,223920678.0,226162878.0,0,0
1010,5,6,4,2017,15000000.0,15000000.0,0,0
1011,6,7,4,2017,287468483.0,297929583.0,0,0
1012,7,8,4,2017,0.0,0.0,0,0
1013,1,9,4,2017,0.0,0.0,0,0
1014,2,10,4,2017,218935409.0,207347409.0,0,0
1015,3,11,4,2017,309355395.0,313355295.0,0,0
1016,4,12,4,2017,212144010.0,210342510.0,0,2
1017,5,13,4,2017,0.0,0.0,0,0
1018,6,14,4,2017,0.0,0.0,0,0
1019,7,15,4,2017,0.0,0.0,0,0
1020,1,16,4,2017,0.0,0.0,0,0
1021,2,17,4,2017,312108920.0,310738920.0,2,0
1022,3,18,4,2017,227673176.0,235609226.0,0,0
1023,4,19,4,2017,246760602.0,243960652.0,0,0
1024,5,20,4,2017,295483444.0,296321944.0,0,0
1025,6,21,4,2017,116080439.0,116891039.0,0,0
1026,7,22,4,2017,0.0,0.0,0,0
1027,1,23,4,2017,0.0,0.0,0,0
1028,2,24,4,2017,154086749.0,153448349.0,0,0
1029,3,25,4,2017,147368032.0,145607332.0,0,0
1030,4,26,4,2017,337206560.0,335349460.0,0,0
1031,5,27,4,2017,234522482.0,236090982.0,0,0
1032,6,28,4,2017,228165811.0,231626611.0,0,1
1033,7,29,4,2017,0.0,0.0,0,0
1034,1,30,4,2017,0.0,0.0,0,0
1035,2,1,5,2017,0.0,0.0,0,0
1036,3,2,5,2017,219150401.0,219461401.0,1,0
1037,4,3,5,2017,304576218.0,307256718.0,0,0
1038,5,4,5,2017,150382668.0,150589268.0,0,0
1039,6,5,5,2017,298316059.0,291521659.0,0,0
1040,7,6,5,2017,0.0,0.0,0,0
1041,1,7,5,2017,0.0,0.0,0,0
1042,2,8,5,2017,219238540.0,220691340.0,0,0
1043,3,9,5,2017,205754644.0,205963644.0,0,0
1044,4,10,5,2017,166375370.0,165231945.0,0,0
1045,5,11,5,2017,338333055.0,338943855.0,0,0
